week_start_date,location_id,requests,avg_complexity_score,total_hours_worked,total_contracted_hours,total_overtime_hours,required_hours_estimate,capacity_gap_hours,capacity_gap_fte,week_index,month
2026-05-04,LOC-10,13.0,40.49583333333334,253.82999999999998,222.0,39.970000000000006,19.303013888888895,-202.6969861111111,-5.334131213450292,40,5
2026-05-11,LOC-01,11.0,38.5,75.4,74.0,7.94,15.528333333333336,-58.471666666666664,-1.5387280701754384,41,5
2026-05-11,LOC-02,15.0,38.43333333333333,279.2,256.0,34.28,21.138333333333332,-234.86166666666668,-6.180570175438596,41,5
2026-05-11,LOC-03,12.0,47.849999999999994,344.24000000000007,350.0,19.009999999999998,21.054,-328.946,-8.656473684210527,41,5
2026-05-11,LOC-04,8.0,37.371428571428574,170.96,198.0,17.11,10.962285714285716,-187.0377142857143,-4.922045112781955,41,5
2026-05-11,LOC-05,13.0,44.2909090909091,373.53,398.0,24.730000000000004,21.11200000000001,-376.888,-9.918105263157894,41,5
2026-05-11,LOC-06,22.0,44.55,244.20999999999998,218.0,29.490000000000002,35.937,-182.063,-4.791131578947368,41,5
2026-05-11,LOC-07,17.0,40.82000000000001,231.53,254.0,21.05,25.444466666666674,-228.55553333333333,-6.014619298245614,41,5
2026-05-11,LOC-08,14.0,39.18333333333333,422.94,382.0,50.33,20.11411111111111,-361.88588888888887,-9.523312865497076,41,5
2026-05-11,LOC-09,15.0,23.241666666666664,367.15,346.0,38.78,12.782916666666665,-333.21708333333333,-8.768870614035087,41,5
2026-05-11,LOC-10,19.0,25.905555555555555,238.10999999999999,222.0,30.130000000000003,18.04753703703704,-203.95246296296295,-5.367170077972709,41,5
2026-05-18,LOC-01,17.0,37.075,100.21,82.0,22.020000000000003,23.11008333333334,-58.889916666666664,-1.549734649122807,42,5
2026-05-18,LOC-02,15.0,46.59230769230768,271.06,256.0,31.3,25.625769230769226,-230.37423076923076,-6.06247975708502,42,5
2026-05-18,LOC-03,19.0,32.725,313.28999999999996,334.0,15.860000000000001,22.798416666666668,-311.20158333333336,-8.189515350877194,42,5
2026-05-18,LOC-04,5.0,45.94,190.49,198.0,20.45,8.422333333333334,-189.57766666666666,-4.9888859649122805,42,5
2026-05-18,LOC-05,23.0,38.24249999999999,376.3,414.0,21.400000000000002,32.251174999999996,-381.748825,-10.046021710526317,42,5
2026-05-18,LOC-06,25.0,43.54130434782609,255.12999999999997,218.0,37.13,39.91286231884059,-178.08713768115942,-4.686503623188406,42,5
2026-05-18,LOC-07,5.0,21.639999999999997,235.32,254.0,23.9,3.9673333333333334,-250.03266666666667,-6.579807017543859,42,5
2026-05-18,LOC-08,14.0,33.81666666666667,437.78,382.0,64.78,17.359222222222225,-364.64077777777777,-9.595809941520468,42,5
2026-05-18,LOC-09,13.0,46.23846153846153,297.59999999999997,346.0,16.46,22.040333333333333,-323.9596666666667,-8.525254385964914,42,5
2026-05-18,LOC-10,13.0,35.699999999999996,258.52,242.0,30.740000000000002,17.017,-224.983,-5.920605263157895,42,5
2026-05-25,LOC-01,19.0,47.036111111111104,103.77000000000001,82.0,23.79,32.76849074074074,-49.23150925925926,-1.2955660331384016,43,5
2026-05-25,LOC-02,17.0,46.241176470588236,267.21,256.0,32.07,28.823666666666668,-227.17633333333333,-5.978324561403508,43,5
2026-05-25,LOC-03,16.0,44.81805555555556,301.72999999999996,350.0,13.92,26.293259259259266,-323.7067407407407,-8.518598440545809,43,5
2026-05-25,LOC-04,12.0,39.065000000000005,192.14999999999998,198.0,21.54,17.188600000000005,-180.8114,-4.758194736842105,43,5
2026-05-25,LOC-05,11.0,43.099999999999994,375.0,410.0,22.330000000000002,17.383666666666667,-392.61633333333333,-10.332008771929825,43,5
2026-05-25,LOC-06,17.0,31.93529411764705,235.38,218.0,25.26,19.90633333333333,-198.09366666666668,-5.212991228070176,43,5
2026-05-25,LOC-07,17.0,42.21764705882352,239.45999999999998,254.0,12.15,26.31566666666667,-227.68433333333334,-5.991692982456141,43,5
2026-05-25,LOC-08,16.0,30.237500000000004,421.61999999999995,382.0,48.22,17.739333333333338,-364.2606666666667,-9.58580701754386,43,5
2026-05-25,LOC-09,8.0,23.75,327.18,334.0,17.68,6.966666666666667,-327.03333333333336,-8.606140350877194,43,5
2026-05-25,LOC-10,16.0,39.28461538461538,265.68,250.0,48.82,23.046974358974357,-226.95302564102565,-5.972448043184886,43,5
2026-06-01,LOC-01,15.0,32.05357142857142,95.53999999999999,70.0,25.54,17.629464285714285,-52.370535714285715,-1.378171992481203,44,6
2026-06-01,LOC-02,20.0,50.92105263157894,276.81,256.0,39.05,37.34210526315789,-218.6578947368421,-5.75415512465374,44,6
2026-06-01,LOC-03,16.0,50.66428571428572,300.19,350.0,10.28,29.723047619047623,-320.27695238095237,-8.428340852130326,44,6
2026-06-01,LOC-04,15.0,32.88,169.17000000000002,182.0,20.75,18.084000000000003,-163.916,-4.313578947368421,44,6
2026-06-01,LOC-05,15.0,35.233333333333334,373.25,434.0,19.810000000000002,19.378333333333334,-414.62166666666667,-10.91109649122807,44,6
2026-06-01,LOC-06,12.0,39.541666666666664,252.73,218.0,34.730000000000004,17.398333333333333,-200.60166666666666,-5.278991228070176,44,6
2026-06-01,LOC-07,14.0,24.942857142857143,244.04999999999998,254.0,21.71,12.804,-241.196,-6.347263157894737,44,6
2026-06-01,LOC-08,20.0,36.1235294117647,409.40000000000003,382.0,43.589999999999996,26.490588235294116,-355.5094117647059,-9.355510835913313,44,6
2026-06-01,LOC-09,12.0,40.766666666666666,362.48999999999995,346.0,36.6,17.93733333333333,-328.06266666666664,-8.633228070175438,44,6
2026-06-01,LOC-10,18.0,39.409375,208.03,212.0,21.009999999999998,26.0101875,-185.9898125,-4.89446875,44,6
2026-06-08,LOC-01,14.0,44.821428571428555,91.88000000000001,82.0,18.009999999999998,23.00833333333333,-58.991666666666674,-1.5524122807017546,45,6
2026-06-08,LOC-02,18.0,47.64999999999999,282.44,256.0,42.61,31.448999999999995,-224.55100000000002,-5.909236842105264,45,6
2026-06-08,LOC-03,15.0,33.20666666666666,307.7,330.0,16.81,18.263666666666666,-311.73633333333333,-8.203587719298246,45,6
2026-06-08,LOC-04,9.0,31.899999999999995,177.7,198.0,15.719999999999999,10.527,-187.473,-4.9335,45,6
2026-06-08,LOC-05,16.0,41.02692307692307,329.88,376.0,22.309999999999995,24.0691282051282,-351.9308717948718,-9.261338731443994,45,6
2026-06-08,LOC-06,16.0,40.28125,241.14,218.0,29.56,23.63166666666667,-194.36833333333334,-5.114956140350877,45,6
2026-06-08,LOC-07,21.0,37.9525,237.78000000000003,254.0,18.18,29.223425000000006,-224.77657499999998,-5.915173026315789,45,6
2026-06-08,LOC-08,18.0,38.188235294117646,429.7299999999999,382.0,57.41,25.20423529411765,-356.79576470588233,-9.389362229102167,45,6
2026-06-08,LOC-09,3.0,28.46666666666667,356.25,346.0,29.669999999999998,3.1313333333333335,-342.8686666666667,-9.022859649122807,45,6
2026-06-08,LOC-10,21.0,43.96842105263158,222.63,234.0,35.21,33.85568421052632,-200.1443157894737,-5.26695567867036,45,6
2026-06-15,LOC-01,18.0,42.00714285714285,97.51,82.0,20.2,27.72471428571429,-54.275285714285715,-1.428296992481203,46,6
2026-06-15,LOC-02,18.0,57.19444444444444,280.54,244.0,42.89,37.74833333333334,-206.25166666666667,-5.427675438596491,46,6
2026-06-15,LOC-03,13.0,31.58333333333333,301.17,350.0,16.439999999999998,15.054722222222221,-334.9452777777778,-8.81434941520468,46,6
2026-06-15,LOC-04,14.0,37.13076923076923,181.6,198.0,15.76,19.06046153846154,-178.93953846153846,-4.708935222672065,46,6
2026-06-15,LOC-05,19.0,40.4,366.46000000000004,414.0,17.900000000000002,28.145333333333333,-385.8546666666667,-10.154070175438596,46,6
2026-06-15,LOC-06,12.0,37.72727272727272,227.16,218.0,13.22,16.599999999999998,-201.4,-5.3,46,6
2026-06-15,LOC-07,23.0,31.39090909090909,256.39,254.0,32.690000000000005,26.473000000000003,-227.527,-5.987552631578947,46,6
2026-06-15,LOC-08,16.0,33.943749999999994,340.25000000000006,320.0,31.07,19.913666666666668,-300.08633333333336,-7.897008771929825,46,6
2026-06-15,LOC-09,17.0,33.85294117647059,322.76000000000005,330.0,20.11,21.10166666666667,-308.8983333333333,-8.128903508771929,46,6
2026-06-15,LOC-10,24.0,41.615909090909085,284.94,234.0,58.96000000000001,36.622,-197.378,-5.194157894736842,46,6
2026-06-22,LOC-01,11.0,52.92727272727273,90.89999999999999,82.0,19.37,21.34733333333334,-60.65266666666666,-1.5961228070175437,47,6
2026-06-22,LOC-02,10.0,53.370000000000005,301.28999999999996,256.0,49.07000000000001,19.569000000000006,-236.43099999999998,-6.221868421052631,47,6
2026-06-22,LOC-03,23.0,36.66190476190476,338.83,350.0,19.93,30.91820634920635,-319.08179365079366,-8.396889306599833,47,6
2026-06-22,LOC-04,19.0,34.03235294117648,163.56,198.0,11.67,23.709205882352947,-174.29079411764707,-4.586599845201238,47,6
2026-06-22,LOC-05,10.0,46.75,403.7,434.0,23.55,17.14166666666667,-416.85833333333335,-10.969956140350877,47,6
2026-06-22,LOC-06,17.0,41.73125,254.44,218.0,42.75,26.012479166666672,-191.98752083333332,-5.052303179824561,47,6
2026-06-22,LOC-07,20.0,46.94722222222222,222.59,224.0,23.99,34.427962962962965,-189.57203703703703,-4.988737816764132,47,6
2026-06-22,LOC-08,18.0,33.221875000000004,337.12,320.0,40.84,21.926437500000006,-298.0735625,-7.844041118421052,47,6
2026-06-22,LOC-09,10.0,46.940000000000005,350.13,330.0,37.330000000000005,17.211333333333336,-312.78866666666664,-8.231280701754386,47,6
2026-06-22,LOC-10,20.0,31.75,296.97,258.0,51.609999999999985,23.283333333333335,-234.71666666666667,-6.176754385964912,47,6
2026-06-29,LOC-01,15.0,41.12142857142857,82.64,70.0,18.89,22.616785714285708,-47.38321428571429,-1.2469266917293234,48,6
2026-06-29,LOC-02,19.0,46.83921568627451,290.8,256.0,46.629999999999995,32.63132026143791,-223.3686797385621,-5.878123151014792,48,6
2026-06-29,LOC-03,18.0,35.3,343.0,350.0,22.560000000000002,23.298000000000002,-326.702,-8.59742105263158,48,6
2026-06-29,LOC-04,15.0,55.415384615384625,184.67000000000002,198.0,22.36,30.478461538461545,-167.52153846153846,-4.408461538461538,48,6
2026-06-29,LOC-05,15.0,35.326666666666675,362.17,426.0,12.530000000000001,19.429666666666673,-406.57033333333334,-10.699219298245614,48,6
2026-06-29,LOC-06,16.0,46.64666666666667,226.33999999999997,218.0,22.72,27.366044444444448,-190.63395555555556,-5.016683040935672,48,6
2026-06-29,LOC-07,19.0,35.7125,212.63,254.0,24.38,24.879708333333333,-229.12029166666667,-6.029481359649123,48,6
2026-06-29,LOC-08,16.0,50.099999999999994,342.14000000000004,382.0,48.46,29.391999999999996,-352.608,-9.279157894736842,48,6
2026-06-29,LOC-09,19.0,32.263888888888886,302.15000000000003,346.0,17.26,22.477175925925923,-323.5228240740741,-8.513758528265107,48,6
2026-06-29,LOC-10,21.0,29.36315789473684,272.90999999999997,242.0,42.72,22.60963157894737,-219.39036842105264,-5.773430747922438,48,6
2026-07-06,LOC-01,19.0,37.70882352941176,101.79,82.0,24.46,26.270480392156863,-55.72951960784314,-1.4665663054695564,49,7
2026-07-06,LOC-02,17.0,47.209999999999994,289.03000000000003,256.0,43.82,29.427566666666667,-226.57243333333332,-5.962432456140351,49,7
2026-07-06,LOC-03,17.0,42.31333333333334,309.98,350.0,11.129999999999999,26.37531111111112,-323.6246888888889,-8.51643918128655,49,7
2026-07-06,LOC-04,11.0,54.81,194.66000000000003,198.0,23.189999999999998,22.106700000000004,-175.8933,-4.6287710526315795,49,7
2026-07-06,LOC-05,17.0,38.506249999999994,362.59000000000003,396.0,20.759999999999998,24.002229166666666,-371.99777083333333,-9.789415021929825,49,7
2026-07-06,LOC-06,24.0,33.27272727272728,224.49999999999997,218.0,22.68,29.28000000000001,-188.72,-4.9663157894736845,49,7
2026-07-06,LOC-07,27.0,38.59791666666667,238.71,254.0,19.67,38.211937500000005,-215.7880625,-5.67863322368421,49,7
2026-07-06,LOC-08,12.0,33.18,432.99,382.0,57.99999999999999,14.5992,-367.4008,-9.668442105263159,49,7
2026-07-06,LOC-09,12.0,40.12500000000001,325.94,346.0,22.180000000000003,17.655000000000005,-328.34499999999997,-8.640657894736842,49,7
2026-07-06,LOC-10,15.0,30.60666666666667,246.92000000000002,234.0,37.949999999999996,16.83366666666667,-217.16633333333334,-5.71490350877193,49,7
2026-07-13,LOC-01,18.0,38.44444444444445,104.2,82.0,26.020000000000003,25.37333333333334,-56.626666666666665,-1.4901754385964912,50,7
2026-07-13,LOC-02,14.0,44.84615384615384,302.71000000000004,256.0,50.769999999999996,23.021025641025645,-232.97897435897437,-6.131025641025642,50,7
2026-07-13,LOC-03,8.0,39.525,354.23,350.0,44.24,11.594,-338.406,-8.90542105263158,50,7
2026-07-13,LOC-04,18.0,38.74705882352941,187.32999999999998,198.0,14.73,25.57305882352941,-172.4269411764706,-4.537551083591332,50,7
2026-07-13,LOC-05,5.0,29.559999999999995,378.64,434.0,19.73,5.4193333333333324,-428.5806666666667,-11.278438596491227,50,7
2026-07-13,LOC-06,13.0,40.70769230769231,182.7,180.0,24.4,19.404000000000003,-160.596,-4.226210526315789,50,7
2026-07-13,LOC-07,20.0,39.763888888888886,248.97,254.0,24.93,29.160185185185185,-224.83981481481482,-5.9168372319688105,50,7
2026-07-13,LOC-08,18.0,38.58529411764706,405.95000000000005,382.0,37.760000000000005,25.46629411764706,-356.53370588235293,-9.382465944272445,50,7
2026-07-13,LOC-09,13.0,35.25000000000001,319.56000000000006,346.0,20.74,16.802500000000006,-329.1975,-8.663092105263157,50,7
2026-07-13,LOC-10,23.0,33.31315789473684,217.00000000000003,258.0,23.93,28.09409649122807,-229.90590350877193,-6.050155355493998,50,7
2026-07-20,LOC-01,16.0,36.11428571428572,99.48,82.0,20.6,21.187047619047625,-60.812952380952375,-1.6003408521303257,51,7
2026-07-20,LOC-02,12.0,42.550000000000004,276.76,256.0,35.18,18.722,-237.278,-6.2441578947368415,51,7
2026-07-20,LOC-03,19.0,36.30416666666667,330.23,326.0,29.95,25.291902777777782,-300.7080972222222,-7.913370979532163,51,7
2026-07-20,LOC-04,12.0,46.90909090909091,181.61,198.0,14.7,20.64,-177.36,-4.667368421052632,51,7
2026-07-20,LOC-05,14.0,36.88846153846154,407.88,434.0,26.38,18.936076923076925,-415.06392307692306,-10.922734817813765,51,7
2026-07-20,LOC-06,15.0,38.111538461538466,216.07999999999998,218.0,27.849999999999998,20.961346153846158,-197.03865384615384,-5.185227732793522,51,7
2026-07-20,LOC-07,15.0,38.73846153846153,234.57,254.0,10.91,21.306153846153844,-232.69384615384615,-6.123522267206478,51,7
2026-07-20,LOC-08,22.0,29.116666666666664,402.33000000000004,382.0,53.900000000000006,23.487444444444446,-358.51255555555554,-9.434540935672514,51,7
2026-07-20,LOC-09,13.0,36.715384615384615,343.07,346.0,24.36,17.501,-328.499,-8.64471052631579,51,7
2026-07-20,LOC-10,14.0,31.08333333333333,203.63,220.0,11.6,15.956111111111111,-204.0438888888889,-5.369576023391812,51,7
2026-07-27,LOC-01,16.0,28.788461538461533,85.5,82.0,20.0,16.889230769230767,-65.11076923076924,-1.7134412955465588,52,7
2026-07-27,LOC-02,15.0,46.18,207.3,256.0,18.28,25.399,-230.601,-6.068447368421053,52,7
2026-07-27,LOC-03,8.0,49.6125,229.9,350.0,6.01,14.552999999999999,-335.447,-8.827552631578948,52,7
2026-07-27,LOC-04,12.0,34.918181818181814,142.82999999999998,182.0,0.02,15.364,-166.636,-4.385157894736842,52,7
2026-07-27,LOC-05,7.0,42.699999999999996,278.01,410.0,0.1,10.959666666666667,-399.0403333333333,-10.501061403508771,52,7
2026-07-27,LOC-06,20.0,43.45789473684211,176.44,218.0,9.99,31.869122807017547,-186.13087719298244,-4.898180978762696,52,7
2026-07-27,LOC-07,16.0,39.17000000000001,184.79,224.0,14.850000000000001,22.97973333333334,-201.02026666666666,-5.29000701754386,52,7
2026-07-27,LOC-08,10.0,43.60999999999999,252.24999999999997,324.0,25.49,15.99033333333333,-308.00966666666665,-8.105517543859648,52,7
2026-07-27,LOC-09,12.0,36.50454545454546,251.33,322.0,0.02,16.062000000000005,-305.938,-8.051,52,7
2026-07-27,LOC-10,9.0,43.08888888888888,158.92,246.0,5.0200000000000005,14.219333333333333,-231.78066666666666,-6.099491228070176,52,7
