request_id,location_id,service_type_id,urgency,complexity_score,requested_date,sla_target_hours,sla_met_flag,day_of_week,is_weekend,month,is_winter,week_of_year,day_index,breach_label
REQ-003301,LOC-05,SVC-05,Urgent,57.1,2026-01-23,24,True,4,0,1,0,4,175,0
REQ-003302,LOC-08,SVC-02,Routine,15.3,2026-01-23,218,True,4,0,1,0,4,175,0
REQ-003306,LOC-09,SVC-02,Routine,30.9,2026-01-24,218,True,5,1,1,0,4,176,0
REQ-003307,LOC-06,SVC-03,Priority,75.0,2026-01-24,79,True,5,1,1,0,4,176,0
REQ-003308,LOC-06,SVC-04,Urgent,19.8,2026-01-24,26,True,5,1,1,0,4,176,0
REQ-003309,LOC-09,SVC-04,Routine,20.9,2026-01-24,218,True,5,1,1,0,4,176,0
REQ-003310,LOC-04,SVC-01,Priority,37.4,2026-01-25,72,True,6,1,1,0,4,177,0
REQ-003311,LOC-07,SVC-04,Routine,37.5,2026-01-25,185,True,6,1,1,0,4,177,0
REQ-003312,LOC-08,SVC-06,Routine,17.4,2026-01-25,218,True,6,1,1,0,4,177,0
REQ-003313,LOC-05,SVC-03,Routine,25.2,2026-01-25,168,True,6,1,1,0,4,177,0
REQ-003315,LOC-01,SVC-02,Routine,64.6,2026-01-25,168,True,6,1,1,0,4,177,0
REQ-003316,LOC-03,SVC-06,Priority,44.1,2026-01-26,72,True,0,0,1,0,5,178,0
REQ-003317,LOC-03,SVC-09,Routine,17.6,2026-01-26,168,True,0,0,1,0,5,178,0
REQ-003318,LOC-04,SVC-03,Priority,18.8,2026-01-26,72,True,0,0,1,0,5,178,0
REQ-003319,LOC-02,SVC-05,Urgent,70.6,2026-01-26,24,True,0,0,1,0,5,178,0
REQ-003321,LOC-03,SVC-06,Routine,23.5,2026-01-26,168,True,0,0,1,0,5,178,0
REQ-003322,LOC-06,SVC-03,Priority,13.1,2026-01-26,79,True,0,0,1,0,5,178,0
REQ-003323,LOC-07,SVC-01,Emergency,44.0,2026-01-26,4,False,0,0,1,0,5,178,1
REQ-003324,LOC-08,SVC-01,Routine,6.2,2026-01-26,218,True,0,0,1,0,5,178,0
REQ-003325,LOC-10,SVC-04,Routine,16.7,2026-01-26,218,True,0,0,1,0,5,178,0
REQ-003326,LOC-04,SVC-03,Routine,66.3,2026-01-26,168,True,0,0,1,0,5,178,0
REQ-003328,LOC-06,SVC-09,Routine,23.3,2026-01-26,185,True,0,0,1,0,5,178,0
REQ-003329,LOC-02,SVC-06,Priority,29.3,2026-01-26,72,True,0,0,1,0,5,178,0
REQ-003330,LOC-09,SVC-04,Routine,20.2,2026-01-26,218,True,0,0,1,0,5,178,0
REQ-003331,LOC-02,SVC-03,Routine,14.5,2026-01-26,168,True,0,0,1,0,5,178,0
REQ-003332,LOC-08,SVC-01,Routine,33.3,2026-01-26,218,True,0,0,1,0,5,178,0
REQ-003333,LOC-05,SVC-02,Priority,39.2,2026-01-26,72,True,0,0,1,0,5,178,0
REQ-003334,LOC-10,SVC-01,Routine,20.2,2026-01-26,218,True,0,0,1,0,5,178,0
REQ-003335,LOC-01,SVC-06,Priority,33.1,2026-01-26,72,True,0,0,1,0,5,178,0
REQ-003336,LOC-03,SVC-08,Urgent,83.8,2026-01-26,24,False,0,0,1,0,5,178,1
REQ-003338,LOC-06,SVC-02,Urgent,12.3,2026-01-26,26,True,0,0,1,0,5,178,0
REQ-003339,LOC-02,SVC-01,Routine,36.3,2026-01-26,168,True,0,0,1,0,5,178,0
REQ-003340,LOC-08,SVC-03,Priority,13.5,2026-01-26,94,True,0,0,1,0,5,178,0
REQ-003341,LOC-10,SVC-04,Urgent,16.2,2026-01-26,31,True,0,0,1,0,5,178,0
REQ-003342,LOC-09,SVC-05,Priority,12.5,2026-01-26,94,True,0,0,1,0,5,178,0
REQ-003343,LOC-05,SVC-03,Urgent,66.3,2026-01-26,24,False,0,0,1,0,5,178,1
REQ-003344,LOC-07,SVC-01,Routine,17.5,2026-01-26,185,True,0,0,1,0,5,178,0
REQ-003345,LOC-10,SVC-01,Priority,36.2,2026-01-27,94,True,1,0,1,0,5,179,0
REQ-003346,LOC-03,SVC-06,Priority,44.5,2026-01-27,72,True,1,0,1,0,5,179,0
REQ-003347,LOC-03,SVC-05,Priority,38.6,2026-01-27,72,True,1,0,1,0,5,179,0
REQ-003348,LOC-08,SVC-01,Routine,17.0,2026-01-27,218,True,1,0,1,0,5,179,0
REQ-003349,LOC-02,SVC-02,Emergency,80.7,2026-01-27,4,False,1,0,1,0,5,179,1
REQ-003350,LOC-02,SVC-09,Urgent,19.7,2026-01-27,24,True,1,0,1,0,5,179,0
REQ-003352,LOC-06,SVC-02,Routine,40.5,2026-01-27,185,True,1,0,1,0,5,179,0
REQ-003353,LOC-06,SVC-03,Priority,18.4,2026-01-27,79,True,1,0,1,0,5,179,0
REQ-003354,LOC-07,SVC-07,Priority,10.9,2026-01-27,79,True,1,0,1,0,5,179,0
REQ-003355,LOC-07,SVC-02,Urgent,57.1,2026-01-27,26,False,1,0,1,0,5,179,1
REQ-003356,LOC-07,SVC-01,Routine,14.2,2026-01-27,185,True,1,0,1,0,5,179,0
REQ-003357,LOC-01,SVC-01,Routine,34.7,2026-01-27,168,True,1,0,1,0,5,179,0
REQ-003358,LOC-04,SVC-03,Priority,41.8,2026-01-27,72,True,1,0,1,0,5,179,0
REQ-003359,LOC-09,SVC-03,Emergency,42.9,2026-01-27,5,False,1,0,1,0,5,179,1
REQ-003360,LOC-01,SVC-05,Routine,23.4,2026-01-27,168,True,1,0,1,0,5,179,0
REQ-003361,LOC-09,SVC-01,Urgent,73.9,2026-01-27,31,True,1,0,1,0,5,179,0
REQ-003363,LOC-06,SVC-04,Routine,38.1,2026-01-27,185,True,1,0,1,0,5,179,0
REQ-003364,LOC-04,SVC-01,Routine,20.0,2026-01-27,168,True,1,0,1,0,5,179,0
REQ-003365,LOC-06,SVC-02,Routine,21.3,2026-01-27,185,True,1,0,1,0,5,179,0
REQ-003366,LOC-03,SVC-01,Priority,38.8,2026-01-27,72,True,1,0,1,0,5,179,0
REQ-003367,LOC-07,SVC-06,Routine,35.9,2026-01-27,185,True,1,0,1,0,5,179,0
REQ-003368,LOC-05,SVC-03,Emergency,34.8,2026-01-28,4,True,2,0,1,0,5,180,0
REQ-003369,LOC-08,SVC-08,Emergency,24.7,2026-01-28,5,False,2,0,1,0,5,180,1
REQ-003370,LOC-01,SVC-06,Routine,9.5,2026-01-28,168,True,2,0,1,0,5,180,0
REQ-003371,LOC-07,SVC-02,Routine,41.9,2026-01-28,185,True,2,0,1,0,5,180,0
REQ-003372,LOC-09,SVC-06,Routine,10.4,2026-01-28,218,True,2,0,1,0,5,180,0
REQ-003373,LOC-05,SVC-05,Urgent,63.8,2026-01-28,24,False,2,0,1,0,5,180,1
REQ-003374,LOC-06,SVC-04,Priority,90.8,2026-01-28,79,True,2,0,1,0,5,180,0
REQ-003375,LOC-09,SVC-04,Priority,38.2,2026-01-28,94,True,2,0,1,0,5,180,0
REQ-003377,LOC-05,SVC-02,Routine,92.3,2026-01-28,168,True,2,0,1,0,5,180,0
REQ-003378,LOC-01,SVC-04,Priority,36.2,2026-01-28,72,True,2,0,1,0,5,180,0
REQ-003380,LOC-03,SVC-08,Routine,19.1,2026-01-28,168,True,2,0,1,0,5,180,0
REQ-003381,LOC-06,SVC-01,Routine,47.1,2026-01-28,185,True,2,0,1,0,5,180,0
REQ-003382,LOC-08,SVC-04,Priority,62.8,2026-01-28,94,True,2,0,1,0,5,180,0
REQ-003383,LOC-10,SVC-02,Urgent,61.2,2026-01-28,31,True,2,0,1,0,5,180,0
REQ-003384,LOC-09,SVC-02,Priority,42.4,2026-01-28,94,True,2,0,1,0,5,180,0
REQ-003385,LOC-10,SVC-05,Routine,6.0,2026-01-28,218,True,2,0,1,0,5,180,0
REQ-003386,LOC-02,SVC-01,Priority,52.5,2026-01-28,72,True,2,0,1,0,5,180,0
REQ-003388,LOC-03,SVC-04,Routine,60.9,2026-01-28,168,True,2,0,1,0,5,180,0
REQ-003389,LOC-09,SVC-07,Routine,40.2,2026-01-28,218,True,2,0,1,0,5,180,0
REQ-003390,LOC-06,SVC-05,Routine,39.9,2026-01-28,185,True,2,0,1,0,5,180,0
REQ-003391,LOC-10,SVC-03,Routine,68.1,2026-01-28,218,True,2,0,1,0,5,180,0
REQ-003392,LOC-03,SVC-08,Routine,28.9,2026-01-28,168,True,2,0,1,0,5,180,0
REQ-003393,LOC-06,SVC-08,Urgent,76.1,2026-01-28,26,True,2,0,1,0,5,180,0
REQ-003394,LOC-05,SVC-09,Priority,65.6,2026-01-29,72,True,3,0,1,0,5,181,0
REQ-003395,LOC-06,SVC-01,Routine,11.3,2026-01-29,185,True,3,0,1,0,5,181,0
REQ-003396,LOC-01,SVC-09,Urgent,67.7,2026-01-29,24,False,3,0,1,0,5,181,1
REQ-003397,LOC-01,SVC-07,Priority,86.7,2026-01-29,72,True,3,0,1,0,5,181,0
REQ-003398,LOC-06,SVC-02,Routine,21.0,2026-01-29,185,True,3,0,1,0,5,181,0
REQ-003399,LOC-09,SVC-01,Priority,46.9,2026-01-29,94,True,3,0,1,0,5,181,0
REQ-003400,LOC-10,SVC-03,Priority,27.5,2026-01-29,94,True,3,0,1,0,5,181,0
REQ-003402,LOC-06,SVC-05,Urgent,49.2,2026-01-29,26,True,3,0,1,0,5,181,0
REQ-003403,LOC-07,SVC-02,Urgent,33.7,2026-01-29,26,True,3,0,1,0,5,181,0
REQ-003405,LOC-10,SVC-01,Routine,20.0,2026-01-29,218,True,3,0,1,0,5,181,0
REQ-003406,LOC-10,SVC-07,Routine,21.2,2026-01-29,218,True,3,0,1,0,5,181,0
REQ-003407,LOC-04,SVC-02,Routine,27.6,2026-01-29,168,True,3,0,1,0,5,181,0
REQ-003408,LOC-06,SVC-08,Routine,11.3,2026-01-29,185,True,3,0,1,0,5,181,0
REQ-003409,LOC-05,SVC-01,Routine,1.0,2026-01-29,168,True,3,0,1,0,5,181,0
REQ-003410,LOC-08,SVC-02,Routine,61.2,2026-01-29,218,True,3,0,1,0,5,181,0
REQ-003411,LOC-04,SVC-02,Urgent,97.1,2026-01-29,24,False,3,0,1,0,5,181,1
REQ-003412,LOC-10,SVC-03,Routine,71.4,2026-01-29,218,True,3,0,1,0,5,181,0
REQ-003413,LOC-03,SVC-05,Routine,42.4,2026-01-29,168,True,3,0,1,0,5,181,0
REQ-003414,LOC-10,SVC-06,Routine,23.0,2026-01-29,218,True,3,0,1,0,5,181,0
REQ-003415,LOC-09,SVC-01,Urgent,91.1,2026-01-30,31,True,4,0,1,0,5,182,0
REQ-003417,LOC-07,SVC-06,Routine,48.4,2026-01-30,185,True,4,0,1,0,5,182,0
REQ-003418,LOC-05,SVC-08,Urgent,49.5,2026-01-30,24,True,4,0,1,0,5,182,0
REQ-003419,LOC-03,SVC-01,Urgent,88.7,2026-01-30,24,False,4,0,1,0,5,182,1
REQ-003420,LOC-03,SVC-07,Priority,36.3,2026-01-30,72,True,4,0,1,0,5,182,0
REQ-003421,LOC-10,SVC-07,Routine,12.7,2026-01-30,218,True,4,0,1,0,5,182,0
REQ-003422,LOC-07,SVC-08,Routine,10.4,2026-01-30,185,True,4,0,1,0,5,182,0
REQ-003424,LOC-01,SVC-07,Priority,36.3,2026-01-30,72,True,4,0,1,0,5,182,0
REQ-003425,LOC-01,SVC-07,Priority,36.3,2026-01-30,72,True,4,0,1,0,5,182,0
REQ-003426,LOC-09,SVC-07,Priority,36.2,2026-01-30,94,True,4,0,1,0,5,182,0
REQ-003427,LOC-01,SVC-06,Routine,44.8,2026-01-30,168,True,4,0,1,0,5,182,0
REQ-003428,LOC-10,SVC-09,Urgent,77.9,2026-01-30,31,False,4,0,1,0,5,182,1
REQ-003429,LOC-10,SVC-07,Routine,2.4,2026-01-30,218,True,4,0,1,0,5,182,0
REQ-003431,LOC-06,SVC-07,Emergency,68.1,2026-01-30,4,False,4,0,1,0,5,182,1
REQ-003432,LOC-09,SVC-02,Urgent,14.4,2026-01-30,31,True,4,0,1,0,5,182,0
REQ-003433,LOC-04,SVC-05,Priority,37.8,2026-01-30,72,True,4,0,1,0,5,182,0
REQ-003434,LOC-04,SVC-01,Priority,10.7,2026-01-30,72,True,4,0,1,0,5,182,0
REQ-003435,LOC-03,SVC-03,Priority,8.7,2026-01-31,72,True,5,1,1,0,5,183,0
REQ-003436,LOC-07,SVC-04,Routine,7.9,2026-01-31,185,True,5,1,1,0,5,183,0
REQ-003437,LOC-03,SVC-03,Priority,7.3,2026-01-31,72,True,5,1,1,0,5,183,0
REQ-003438,LOC-09,SVC-03,Priority,87.9,2026-01-31,94,True,5,1,1,0,5,183,0
REQ-003439,LOC-08,SVC-05,Priority,57.2,2026-01-31,94,True,5,1,1,0,5,183,0
REQ-003440,LOC-01,SVC-06,Urgent,86.9,2026-01-31,24,True,5,1,1,0,5,183,0
REQ-003442,LOC-07,SVC-03,Urgent,82.4,2026-01-31,26,True,5,1,1,0,5,183,0
REQ-003443,LOC-08,SVC-01,Routine,14.9,2026-01-31,218,True,5,1,1,0,5,183,0
REQ-003444,LOC-05,SVC-01,Emergency,36.3,2026-02-01,4,False,6,1,2,0,5,184,1
REQ-003445,LOC-08,SVC-08,Priority,51.6,2026-02-01,94,True,6,1,2,0,5,184,0
REQ-003447,LOC-06,SVC-03,Routine,28.0,2026-02-01,185,True,6,1,2,0,5,184,0
REQ-003448,LOC-01,SVC-05,Routine,24.4,2026-02-01,168,True,6,1,2,0,5,184,0
REQ-003449,LOC-02,SVC-03,Routine,30.1,2026-02-01,168,True,6,1,2,0,5,184,0
REQ-003450,LOC-01,SVC-05,Priority,83.1,2026-02-01,72,True,6,1,2,0,5,184,0
REQ-003451,LOC-05,SVC-07,Priority,24.6,2026-02-01,72,True,6,1,2,0,5,184,0
REQ-003452,LOC-01,SVC-04,Priority,45.6,2026-02-01,72,True,6,1,2,0,5,184,0
REQ-003453,LOC-03,SVC-05,Priority,36.3,2026-02-01,72,True,6,1,2,0,5,184,0
REQ-003454,LOC-03,SVC-06,Routine,23.2,2026-02-02,168,True,0,0,2,0,6,185,0
REQ-003455,LOC-03,SVC-01,Routine,63.2,2026-02-02,168,True,0,0,2,0,6,185,0
REQ-003456,LOC-07,SVC-06,Routine,13.6,2026-02-02,185,True,0,0,2,0,6,185,0
REQ-003457,LOC-09,SVC-05,Routine,38.4,2026-02-02,218,True,0,0,2,0,6,185,0
REQ-003458,LOC-10,SVC-04,Priority,72.2,2026-02-02,94,True,0,0,2,0,6,185,0
REQ-003459,LOC-06,SVC-05,Priority,29.2,2026-02-02,79,True,0,0,2,0,6,185,0
REQ-003460,LOC-10,SVC-05,Priority,13.0,2026-02-02,94,True,0,0,2,0,6,185,0
REQ-003461,LOC-06,SVC-04,Emergency,65.4,2026-02-02,4,False,0,0,2,0,6,185,1
REQ-003465,LOC-10,SVC-07,Priority,23.3,2026-02-02,94,True,0,0,2,0,6,185,0
REQ-003466,LOC-02,SVC-01,Routine,65.6,2026-02-02,168,True,0,0,2,0,6,185,0
REQ-003467,LOC-04,SVC-01,Priority,17.3,2026-02-02,72,True,0,0,2,0,6,185,0
REQ-003468,LOC-04,SVC-05,Priority,12.5,2026-02-03,72,True,1,0,2,0,6,186,0
REQ-003469,LOC-01,SVC-08,Routine,33.8,2026-02-03,168,True,1,0,2,0,6,186,0
REQ-003471,LOC-02,SVC-02,Urgent,82.9,2026-02-03,24,True,1,0,2,0,6,186,0
REQ-003472,LOC-06,SVC-03,Urgent,81.3,2026-02-03,26,True,1,0,2,0,6,186,0
REQ-003473,LOC-09,SVC-02,Priority,21.6,2026-02-03,94,True,1,0,2,0,6,186,0
REQ-003474,LOC-09,SVC-03,Routine,30.9,2026-02-03,218,True,1,0,2,0,6,186,0
REQ-003475,LOC-05,SVC-04,Priority,39.0,2026-02-03,72,True,1,0,2,0,6,186,0
REQ-003476,LOC-07,SVC-06,Routine,29.2,2026-02-03,185,True,1,0,2,0,6,186,0
REQ-003477,LOC-04,SVC-02,Routine,1.9,2026-02-03,168,True,1,0,2,0,6,186,0
REQ-003478,LOC-05,SVC-07,Routine,9.3,2026-02-03,168,True,1,0,2,0,6,186,0
REQ-003479,LOC-05,SVC-08,Routine,26.0,2026-02-03,168,True,1,0,2,0,6,186,0
REQ-003480,LOC-02,SVC-01,Routine,36.9,2026-02-03,168,True,1,0,2,0,6,186,0
REQ-003481,LOC-08,SVC-02,Routine,15.1,2026-02-03,218,True,1,0,2,0,6,186,0
REQ-003483,LOC-09,SVC-04,Routine,21.1,2026-02-03,218,True,1,0,2,0,6,186,0
REQ-003484,LOC-04,SVC-05,Routine,33.7,2026-02-03,168,True,1,0,2,0,6,186,0
REQ-003485,LOC-06,SVC-03,Priority,40.2,2026-02-03,79,True,1,0,2,0,6,186,0
REQ-003486,LOC-01,SVC-02,Routine,66.8,2026-02-03,168,True,1,0,2,0,6,186,0
REQ-003487,LOC-02,SVC-03,Urgent,36.3,2026-02-03,24,True,1,0,2,0,6,186,0
REQ-003488,LOC-09,SVC-03,Urgent,24.9,2026-02-03,31,False,1,0,2,0,6,186,1
REQ-003489,LOC-03,SVC-01,Urgent,61.1,2026-02-03,24,True,1,0,2,0,6,186,0
REQ-003490,LOC-03,SVC-02,Routine,15.6,2026-02-03,168,True,1,0,2,0,6,186,0
REQ-003491,LOC-07,SVC-09,Routine,22.5,2026-02-03,185,True,1,0,2,0,6,186,0
REQ-003492,LOC-01,SVC-08,Urgent,83.4,2026-02-03,24,True,1,0,2,0,6,186,0
REQ-003493,LOC-07,SVC-06,Priority,49.7,2026-02-03,79,True,1,0,2,0,6,186,0
REQ-003494,LOC-08,SVC-02,Priority,7.9,2026-02-03,94,True,1,0,2,0,6,186,0
REQ-003495,LOC-04,SVC-07,Routine,19.2,2026-02-03,168,True,1,0,2,0,6,186,0
REQ-003496,LOC-04,SVC-01,Routine,6.6,2026-02-03,168,True,1,0,2,0,6,186,0
REQ-003497,LOC-06,SVC-08,Routine,30.7,2026-02-04,185,True,2,0,2,0,6,187,0
REQ-003499,LOC-03,SVC-02,Routine,66.0,2026-02-04,168,True,2,0,2,0,6,187,0
REQ-003500,LOC-06,SVC-07,Priority,62.7,2026-02-04,79,True,2,0,2,0,6,187,0
REQ-003501,LOC-02,SVC-02,Urgent,92.2,2026-02-04,24,False,2,0,2,0,6,187,1
REQ-003502,LOC-09,SVC-01,Priority,57.5,2026-02-04,94,True,2,0,2,0,6,187,0
REQ-003503,LOC-06,SVC-05,Routine,7.3,2026-02-04,185,True,2,0,2,0,6,187,0
REQ-003504,LOC-03,SVC-05,Priority,19.6,2026-02-04,72,True,2,0,2,0,6,187,0
REQ-003505,LOC-08,SVC-04,Routine,23.3,2026-02-04,218,True,2,0,2,0,6,187,0
REQ-003506,LOC-05,SVC-04,Priority,31.8,2026-02-04,72,True,2,0,2,0,6,187,0
REQ-003507,LOC-07,SVC-05,Urgent,93.3,2026-02-04,26,True,2,0,2,0,6,187,0
REQ-003508,LOC-01,SVC-05,Routine,15.3,2026-02-04,168,True,2,0,2,0,6,187,0
REQ-003509,LOC-01,SVC-06,Priority,37.0,2026-02-04,72,True,2,0,2,0,6,187,0
REQ-003510,LOC-09,SVC-02,Routine,31.6,2026-02-04,218,True,2,0,2,0,6,187,0
REQ-003511,LOC-10,SVC-03,Priority,86.8,2026-02-04,94,True,2,0,2,0,6,187,0
REQ-003514,LOC-10,SVC-01,Urgent,38.8,2026-02-04,31,True,2,0,2,0,6,187,0
REQ-003515,LOC-09,SVC-04,Routine,31.4,2026-02-04,218,True,2,0,2,0,6,187,0
REQ-003516,LOC-03,SVC-01,Routine,20.6,2026-02-04,168,True,2,0,2,0,6,187,0
REQ-003518,LOC-02,SVC-03,Priority,4.3,2026-02-04,72,True,2,0,2,0,6,187,0
REQ-003519,LOC-08,SVC-01,Routine,34.8,2026-02-04,218,True,2,0,2,0,6,187,0
REQ-003520,LOC-04,SVC-05,Priority,59.7,2026-02-04,72,True,2,0,2,0,6,187,0
REQ-003521,LOC-03,SVC-06,Priority,14.8,2026-02-04,72,True,2,0,2,0,6,187,0
REQ-003523,LOC-08,SVC-01,Urgent,36.3,2026-02-05,31,True,3,0,2,0,6,188,0
REQ-003524,LOC-08,SVC-07,Routine,6.9,2026-02-05,218,True,3,0,2,0,6,188,0
REQ-003525,LOC-04,SVC-05,Routine,9.7,2026-02-05,168,True,3,0,2,0,6,188,0
REQ-003526,LOC-04,SVC-09,Routine,1.4,2026-02-05,168,True,3,0,2,0,6,188,0
REQ-003527,LOC-02,SVC-01,Priority,35.0,2026-02-05,72,True,3,0,2,0,6,188,0
REQ-003529,LOC-06,SVC-04,Routine,27.5,2026-02-05,185,True,3,0,2,0,6,188,0
REQ-003530,LOC-01,SVC-06,Priority,65.6,2026-02-05,72,True,3,0,2,0,6,188,0
REQ-003531,LOC-05,SVC-07,Routine,65.6,2026-02-05,168,True,3,0,2,0,6,188,0
REQ-003533,LOC-02,SVC-01,Emergency,33.8,2026-02-05,4,False,3,0,2,0,6,188,1
REQ-003534,LOC-08,SVC-02,Priority,11.0,2026-02-05,94,True,3,0,2,0,6,188,0
REQ-003535,LOC-10,SVC-08,Routine,10.2,2026-02-05,218,True,3,0,2,0,6,188,0
REQ-003536,LOC-04,SVC-05,Urgent,18.5,2026-02-05,24,True,3,0,2,0,6,188,0
REQ-003537,LOC-06,SVC-02,Priority,47.9,2026-02-05,79,True,3,0,2,0,6,188,0
REQ-003538,LOC-07,SVC-01,Routine,22.5,2026-02-05,185,True,3,0,2,0,6,188,0
REQ-003539,LOC-04,SVC-03,Urgent,74.4,2026-02-05,24,True,3,0,2,0,6,188,0
REQ-003541,LOC-08,SVC-04,Priority,70.4,2026-02-05,94,True,3,0,2,0,6,188,0
REQ-003542,LOC-07,SVC-05,Priority,45.5,2026-02-05,79,True,3,0,2,0,6,188,0
REQ-003543,LOC-10,SVC-01,Emergency,59.2,2026-02-05,5,False,3,0,2,0,6,188,1
REQ-003544,LOC-02,SVC-01,Priority,88.8,2026-02-05,72,True,3,0,2,0,6,188,0
REQ-003545,LOC-08,SVC-02,Emergency,72.1,2026-02-05,5,False,3,0,2,0,6,188,1
REQ-003546,LOC-05,SVC-03,Routine,12.6,2026-02-05,168,True,3,0,2,0,6,188,0
REQ-003547,LOC-09,SVC-01,Urgent,71.3,2026-02-06,31,True,4,0,2,0,6,189,0
REQ-003548,LOC-08,SVC-07,Routine,36.3,2026-02-06,218,True,4,0,2,0,6,189,0
REQ-003549,LOC-07,SVC-05,Urgent,62.1,2026-02-06,26,False,4,0,2,0,6,189,1
REQ-003550,LOC-01,SVC-05,Routine,13.1,2026-02-06,168,True,4,0,2,0,6,189,0
REQ-003551,LOC-07,SVC-04,Priority,49.9,2026-02-06,79,True,4,0,2,0,6,189,0
REQ-003552,LOC-09,SVC-04,Urgent,40.0,2026-02-06,31,False,4,0,2,0,6,189,1
REQ-003554,LOC-01,SVC-01,Routine,11.0,2026-02-06,168,True,4,0,2,0,6,189,0
REQ-003555,LOC-06,SVC-05,Routine,28.7,2026-02-06,185,True,4,0,2,0,6,189,0
REQ-003556,LOC-10,SVC-01,Routine,19.8,2026-02-06,218,True,4,0,2,0,6,189,0
REQ-003558,LOC-04,SVC-06,Routine,21.1,2026-02-06,168,True,4,0,2,0,6,189,0
REQ-003559,LOC-03,SVC-05,Routine,20.2,2026-02-06,168,True,4,0,2,0,6,189,0
REQ-003560,LOC-07,SVC-02,Routine,69.2,2026-02-06,185,True,4,0,2,0,6,189,0
REQ-003561,LOC-06,SVC-04,Routine,35.3,2026-02-06,185,True,4,0,2,0,6,189,0
REQ-003562,LOC-10,SVC-09,Routine,14.8,2026-02-06,218,True,4,0,2,0,6,189,0
REQ-003563,LOC-01,SVC-02,Routine,21.5,2026-02-06,168,True,4,0,2,0,6,189,0
REQ-003564,LOC-08,SVC-02,Priority,16.6,2026-02-06,94,True,4,0,2,0,6,189,0
REQ-003565,LOC-09,SVC-07,Priority,64.4,2026-02-06,94,True,4,0,2,0,6,189,0
REQ-003566,LOC-05,SVC-02,Routine,47.0,2026-02-06,168,True,4,0,2,0,6,189,0
REQ-003567,LOC-01,SVC-01,Routine,27.4,2026-02-06,168,True,4,0,2,0,6,189,0
REQ-003568,LOC-08,SVC-06,Routine,21.9,2026-02-06,218,True,4,0,2,0,6,189,0
REQ-003570,LOC-08,SVC-02,Routine,32.3,2026-02-06,218,True,4,0,2,0,6,189,0
REQ-003572,LOC-07,SVC-04,Routine,9.0,2026-02-06,185,True,4,0,2,0,6,189,0
REQ-003573,LOC-06,SVC-06,Routine,14.5,2026-02-06,185,True,4,0,2,0,6,189,0
REQ-003574,LOC-10,SVC-04,Priority,88.1,2026-02-06,94,True,4,0,2,0,6,189,0
REQ-003575,LOC-06,SVC-01,Priority,14.9,2026-02-06,79,True,4,0,2,0,6,189,0
REQ-003576,LOC-07,SVC-01,Routine,43.6,2026-02-06,185,True,4,0,2,0,6,189,0
REQ-003577,LOC-05,SVC-08,Routine,85.9,2026-02-06,168,True,4,0,2,0,6,189,0
REQ-003578,LOC-06,SVC-02,Urgent,27.8,2026-02-06,26,False,4,0,2,0,6,189,1
REQ-003579,LOC-08,SVC-01,Priority,32.1,2026-02-06,94,True,4,0,2,0,6,189,0
REQ-003580,LOC-01,SVC-06,Routine,59.8,2026-02-06,168,True,4,0,2,0,6,189,0
REQ-003581,LOC-09,SVC-01,Priority,36.3,2026-02-06,94,True,4,0,2,0,6,189,0
REQ-003583,LOC-07,SVC-09,Priority,42.9,2026-02-06,79,True,4,0,2,0,6,189,0
REQ-003584,LOC-08,SVC-05,Routine,13.8,2026-02-07,218,True,5,1,2,0,6,190,0
REQ-003585,LOC-05,SVC-03,Routine,37.1,2026-02-07,168,True,5,1,2,0,6,190,0
REQ-003586,LOC-07,SVC-07,Routine,27.9,2026-02-07,185,True,5,1,2,0,6,190,0
REQ-003588,LOC-06,SVC-02,Routine,4.2,2026-02-07,185,True,5,1,2,0,6,190,0
REQ-003589,LOC-08,SVC-02,Priority,63.3,2026-02-07,94,True,5,1,2,0,6,190,0
REQ-003591,LOC-03,SVC-03,Routine,36.3,2026-02-08,168,True,6,1,2,0,6,191,0
REQ-003592,LOC-07,SVC-02,Routine,10.9,2026-02-08,185,True,6,1,2,0,6,191,0
REQ-003593,LOC-10,SVC-03,Urgent,67.7,2026-02-08,31,True,6,1,2,0,6,191,0
REQ-003594,LOC-06,SVC-02,Priority,44.6,2026-02-08,79,True,6,1,2,0,6,191,0
REQ-003595,LOC-09,SVC-04,Routine,14.9,2026-02-08,218,True,6,1,2,0,6,191,0
REQ-003596,LOC-10,SVC-04,Routine,46.8,2026-02-08,218,True,6,1,2,0,6,191,0
REQ-003597,LOC-03,SVC-07,Priority,18.3,2026-02-08,72,True,6,1,2,0,6,191,0
REQ-003598,LOC-03,SVC-07,Priority,77.5,2026-02-08,72,True,6,1,2,0,6,191,0
REQ-003599,LOC-06,SVC-02,Routine,38.2,2026-02-09,185,True,0,0,2,0,7,192,0
REQ-003600,LOC-05,SVC-01,Priority,37.2,2026-02-09,72,True,0,0,2,0,7,192,0
REQ-003601,LOC-08,SVC-02,Priority,56.5,2026-02-09,94,True,0,0,2,0,7,192,0
REQ-003602,LOC-03,SVC-04,Emergency,33.2,2026-02-09,4,False,0,0,2,0,7,192,1
REQ-003603,LOC-01,SVC-06,Priority,82.2,2026-02-09,72,True,0,0,2,0,7,192,0
REQ-003605,LOC-07,SVC-03,Routine,40.7,2026-02-09,185,True,0,0,2,0,7,192,0
REQ-003606,LOC-08,SVC-05,Urgent,42.8,2026-02-09,31,True,0,0,2,0,7,192,0
