employee_id,pattern_type,specific_date,day_of_week,available_flag,earliest_start,latest_end,preferred_shift_type
EMP-00145,Recurring,,Monday,True,07:00,21:00,Split
EMP-00145,Recurring,,Tuesday,False,,,
EMP-00145,Recurring,,Wednesday,True,07:00,15:00,PM
EMP-00145,Recurring,,Thursday,False,,,
EMP-00145,Recurring,,Friday,False,,,
EMP-00145,Recurring,,Saturday,True,07:00,19:00,Night
EMP-00145,Recurring,,Sunday,False,,,
EMP-00146,Recurring,,Monday,False,,,
EMP-00146,Recurring,,Tuesday,False,,,
EMP-00146,Recurring,,Wednesday,True,07:00,17:00,PM
EMP-00146,Recurring,,Thursday,False,,,
EMP-00146,Recurring,,Friday,True,07:00,17:00,PM
EMP-00146,Recurring,,Saturday,True,07:00,17:00,AM
EMP-00146,Recurring,,Sunday,False,,,
EMP-00147,Recurring,,Monday,True,07:00,19:00,AM
EMP-00147,Recurring,,Tuesday,True,07:00,21:00,PM
EMP-00147,Recurring,,Wednesday,False,,,
EMP-00147,Recurring,,Thursday,False,,,
EMP-00147,Recurring,,Friday,False,,,
EMP-00147,Recurring,,Saturday,False,,,
EMP-00147,Recurring,,Sunday,True,07:00,19:00,PM
EMP-00148,Recurring,,Monday,False,,,
EMP-00148,Recurring,,Tuesday,True,07:00,19:00,Split
EMP-00148,Recurring,,Wednesday,False,,,
EMP-00148,Recurring,,Thursday,True,07:00,19:00,Night
EMP-00148,Recurring,,Friday,True,07:00,21:00,Night
EMP-00148,Recurring,,Saturday,True,07:00,17:00,Night
EMP-00148,Recurring,,Sunday,False,,,
EMP-00149,Recurring,,Monday,False,,,
EMP-00149,Recurring,,Tuesday,True,07:00,17:00,AM
EMP-00149,Recurring,,Wednesday,False,,,
EMP-00149,Recurring,,Thursday,False,,,
EMP-00149,Recurring,,Friday,True,07:00,19:00,Split
EMP-00149,Recurring,,Saturday,False,,,
EMP-00149,Recurring,,Sunday,True,07:00,19:00,PM
EMP-00150,Recurring,,Monday,False,,,
EMP-00150,Recurring,,Tuesday,True,07:00,21:00,AM
EMP-00150,Recurring,,Wednesday,False,,,
EMP-00150,Recurring,,Thursday,False,,,
EMP-00150,Recurring,,Friday,True,07:00,19:00,AM
EMP-00150,Recurring,,Saturday,True,07:00,17:00,Night
EMP-00150,Recurring,,Sunday,True,07:00,21:00,Split
EMP-00135,Exception,2025-10-25,Saturday,False,,,
EMP-00015,Exception,2026-06-26,Friday,False,,,
EMP-00139,Exception,2025-11-10,Monday,False,,,
EMP-00003,Exception,2026-03-24,Tuesday,False,,,
EMP-00012,Exception,2025-08-15,Friday,False,,,
EMP-00141,Exception,2026-01-28,Wednesday,False,,,
EMP-00017,Exception,2026-03-27,Friday,False,,,
EMP-00056,Exception,2026-02-12,Thursday,False,,,
EMP-00135,Exception,2025-10-26,Sunday,False,,,
EMP-00097,Exception,2026-05-29,Friday,False,,,
EMP-00064,Exception,2026-07-20,Monday,False,,,
EMP-00068,Exception,2026-01-15,Thursday,False,,,
EMP-00133,Exception,2026-03-20,Friday,False,,,
EMP-00131,Exception,2026-05-15,Friday,False,,,
EMP-00107,Exception,2025-10-27,Monday,False,,,
EMP-00060,Exception,2026-06-11,Thursday,False,,,
EMP-00093,Exception,2025-11-10,Monday,False,,,
EMP-00050,Exception,2026-05-10,Sunday,False,,,
EMP-00027,Exception,2025-09-10,Wednesday,False,,,
EMP-00115,Exception,2025-11-13,Thursday,False,,,
EMP-00115,Exception,2026-02-11,Wednesday,False,,,
EMP-00150,Exception,2026-02-08,Sunday,False,,,
EMP-00131,Exception,2026-06-06,Saturday,False,,,
EMP-00032,Exception,2026-07-29,Wednesday,False,,,
EMP-00112,Exception,2025-09-09,Tuesday,False,,,
EMP-00001,Exception,2025-11-07,Friday,False,,,
EMP-00003,Exception,2025-12-09,Tuesday,False,,,
EMP-00150,Exception,2026-01-22,Thursday,False,,,
EMP-00004,Exception,2026-01-27,Tuesday,False,,,
EMP-00033,Exception,2026-06-08,Monday,False,,,
EMP-00014,Exception,2026-05-08,Friday,False,,,
EMP-00067,Exception,2025-08-07,Thursday,False,,,
EMP-00101,Exception,2026-01-13,Tuesday,False,,,
EMP-00116,Exception,2026-03-13,Friday,False,,,
EMP-00119,Exception,2026-01-15,Thursday,False,,,
EMP-00002,Exception,2025-09-17,Wednesday,False,,,
EMP-00069,Exception,2025-12-23,Tuesday,False,,,
EMP-00120,Exception,2025-12-28,Sunday,False,,,
EMP-00130,Exception,2025-10-08,Wednesday,False,,,
EMP-00058,Exception,2026-05-03,Sunday,False,,,
EMP-00019,Exception,2025-11-25,Tuesday,False,,,
EMP-00113,Exception,2026-03-03,Tuesday,False,,,
EMP-00117,Exception,2026-02-04,Wednesday,False,,,
EMP-00129,Exception,2026-06-16,Tuesday,False,,,
EMP-00147,Exception,2025-09-14,Sunday,False,,,
EMP-00089,Exception,2025-09-11,Thursday,False,,,
EMP-00035,Exception,2025-11-18,Tuesday,False,,,
EMP-00097,Exception,2026-01-04,Sunday,False,,,
EMP-00130,Exception,2025-11-17,Monday,False,,,
EMP-00093,Exception,2026-05-05,Tuesday,False,,,
EMP-00148,Exception,2025-10-29,Wednesday,False,,,
EMP-00111,Exception,2025-08-31,Sunday,False,,,
EMP-00082,Exception,2025-12-29,Monday,False,,,
EMP-00144,Exception,2026-05-09,Saturday,False,,,
EMP-00140,Exception,2026-06-06,Saturday,False,,,
EMP-00062,Exception,2026-04-24,Friday,False,,,
EMP-00005,Exception,2026-02-20,Friday,False,,,
EMP-00008,Exception,2026-04-21,Tuesday,False,,,
EMP-00146,Exception,2026-04-06,Monday,False,,,
EMP-00126,Exception,2025-10-25,Saturday,False,,,
EMP-00150,Exception,2026-02-17,Tuesday,False,,,
EMP-00102,Exception,2026-05-08,Friday,False,,,
EMP-00096,Exception,2025-11-24,Monday,False,,,
EMP-00092,Exception,2026-03-27,Friday,False,,,
EMP-00129,Exception,2026-01-23,Friday,False,,,
EMP-00076,Exception,2026-01-31,Saturday,False,,,
EMP-00018,Exception,2025-09-02,Tuesday,False,,,
EMP-00004,Exception,2026-03-31,Tuesday,False,,,
EMP-00063,Exception,2026-06-12,Friday,False,,,
EMP-00106,Exception,2025-09-21,Sunday,False,,,
EMP-00016,Exception,2025-12-12,Friday,False,,,
EMP-00139,Exception,2025-08-18,Monday,False,,,
EMP-00029,Exception,2025-08-11,Monday,False,,,
EMP-00063,Exception,2026-07-27,Monday,False,,,
EMP-00103,Exception,2026-01-27,Tuesday,False,,,
EMP-00022,Exception,2025-12-08,Monday,False,,,
EMP-00079,Exception,2025-11-09,Sunday,False,,,
EMP-00106,Exception,2026-07-23,Thursday,False,,,
EMP-00031,Exception,2025-10-31,Friday,False,,,
EMP-00019,Exception,2026-04-22,Wednesday,False,,,
EMP-00070,Exception,2025-11-12,Wednesday,False,,,
EMP-00033,Exception,2025-08-26,Tuesday,False,,,
EMP-00072,Exception,2026-04-06,Monday,False,,,
EMP-00036,Exception,2025-08-01,Friday,False,,,
EMP-00071,Exception,2026-04-03,Friday,False,,,
EMP-00052,Exception,2025-10-31,Friday,False,,,
EMP-00024,Exception,2026-04-29,Wednesday,False,,,
EMP-00130,Exception,2026-05-08,Friday,False,,,
EMP-00078,Exception,2026-04-21,Tuesday,False,,,
EMP-00060,Exception,2025-08-09,Saturday,False,,,
EMP-00056,Exception,2026-04-14,Tuesday,False,,,
EMP-00098,Exception,2026-07-27,Monday,False,,,
EMP-00150,Exception,2025-10-28,Tuesday,False,,,
EMP-00002,Exception,2025-11-08,Saturday,False,,,
EMP-00132,Exception,2026-05-24,Sunday,False,,,
EMP-00015,Exception,2025-09-28,Sunday,False,,,
EMP-00085,Exception,2026-03-29,Sunday,False,,,
EMP-00148,Exception,2026-05-02,Saturday,False,,,
EMP-00032,Exception,2025-08-14,Thursday,False,,,
EMP-00096,Exception,2026-02-18,Wednesday,False,,,
EMP-00139,Exception,2026-02-26,Thursday,False,,,
EMP-00076,Exception,2025-11-19,Wednesday,False,,,
EMP-00013,Exception,2026-06-15,Monday,False,,,
EMP-00124,Exception,2025-09-29,Monday,False,,,
EMP-00106,Exception,2025-12-11,Thursday,False,,,
EMP-00066,Exception,2026-06-05,Friday,False,,,
EMP-00127,Exception,2025-10-09,Thursday,False,,,
EMP-00047,Exception,2026-05-26,Tuesday,False,,,
EMP-00138,Exception,2025-08-29,Friday,False,,,
EMP-00126,Exception,2026-01-26,Monday,False,,,
EMP-00089,Exception,2025-08-28,Thursday,False,,,
EMP-00103,Exception,2026-04-04,Saturday,False,,,
EMP-00100,Exception,2026-05-15,Friday,False,,,
EMP-00142,Exception,2026-06-06,Saturday,False,,,
EMP-00112,Exception,2026-07-24,Friday,False,,,
EMP-00102,Exception,2026-04-02,Thursday,False,,,
EMP-00082,Exception,2026-05-07,Thursday,False,,,
EMP-00011,Exception,2026-02-01,Sunday,False,,,
EMP-00064,Exception,2026-06-29,Monday,False,,,
EMP-00011,Exception,2026-03-23,Monday,False,,,
EMP-00028,Exception,2026-06-18,Thursday,False,,,
EMP-00128,Exception,2025-10-25,Saturday,False,,,
EMP-00131,Exception,2026-01-28,Wednesday,False,,,
EMP-00146,Exception,2026-04-23,Thursday,False,,,
EMP-00006,Exception,2025-10-13,Monday,False,,,
EMP-00061,Exception,2025-10-16,Thursday,False,,,
EMP-00020,Exception,2026-07-23,Thursday,False,,,
EMP-00131,Exception,2026-01-06,Tuesday,False,,,
EMP-00033,Exception,2025-10-06,Monday,False,,,
EMP-00138,Exception,2025-11-29,Saturday,False,,,
EMP-00002,Exception,2025-12-23,Tuesday,False,,,
EMP-00069,Exception,2026-03-15,Sunday,False,,,
EMP-00051,Exception,2026-07-02,Thursday,False,,,
EMP-00097,Exception,2026-07-26,Sunday,False,,,
EMP-00056,Exception,2026-03-26,Thursday,False,,,
EMP-00055,Exception,2026-04-12,Sunday,False,,,
EMP-00112,Exception,2025-11-26,Wednesday,False,,,
EMP-00141,Exception,2026-06-09,Tuesday,False,,,
EMP-00135,Exception,2025-10-19,Sunday,False,,,
EMP-00108,Exception,2025-09-08,Monday,False,,,
EMP-00016,Exception,2026-07-21,Tuesday,False,,,
EMP-00023,Exception,2026-06-11,Thursday,False,,,
EMP-00065,Exception,2025-11-19,Wednesday,False,,,
EMP-00012,Exception,2026-04-03,Friday,False,,,
EMP-00109,Exception,2026-01-17,Saturday,False,,,
EMP-00122,Exception,2025-11-26,Wednesday,False,,,
EMP-00083,Exception,2025-11-13,Thursday,False,,,
EMP-00088,Exception,2025-09-19,Friday,False,,,
EMP-00072,Exception,2026-02-16,Monday,False,,,
EMP-00084,Exception,2026-01-10,Saturday,False,,,
EMP-00097,Exception,2026-02-03,Tuesday,False,,,
EMP-00043,Exception,2025-10-18,Saturday,False,,,
EMP-00098,Exception,2026-07-08,Wednesday,False,,,
EMP-00113,Exception,2026-03-21,Saturday,False,,,
EMP-00139,Exception,2026-06-24,Wednesday,False,,,
EMP-00076,Exception,2025-09-09,Tuesday,False,,,
EMP-00096,Exception,2026-03-15,Sunday,False,,,
EMP-00042,Exception,2026-06-06,Saturday,False,,,
EMP-00131,Exception,2025-11-29,Saturday,False,,,
EMP-00072,Exception,2025-10-11,Saturday,False,,,
EMP-00027,Exception,2025-11-05,Wednesday,False,,,
EMP-00055,Exception,2025-11-08,Saturday,False,,,
EMP-00023,Exception,2026-01-10,Saturday,False,,,
EMP-00094,Exception,2025-11-27,Thursday,False,,,
EMP-00081,Exception,2025-11-07,Friday,False,,,
EMP-00106,Exception,2026-03-25,Wednesday,False,,,
EMP-00145,Exception,2025-08-20,Wednesday,False,,,
EMP-00128,Exception,2025-12-02,Tuesday,False,,,
EMP-00010,Exception,2026-04-09,Thursday,False,,,
EMP-00026,Exception,2025-10-04,Saturday,False,,,
EMP-00147,Exception,2025-10-20,Monday,False,,,
EMP-00083,Exception,2025-10-13,Monday,False,,,
EMP-00019,Exception,2025-08-01,Friday,False,,,
EMP-00003,Exception,2026-01-20,Tuesday,False,,,
EMP-00066,Exception,2025-08-15,Friday,False,,,
EMP-00053,Exception,2025-11-08,Saturday,False,,,
EMP-00086,Exception,2026-07-29,Wednesday,False,,,
EMP-00104,Exception,2026-07-01,Wednesday,False,,,
EMP-00029,Exception,2025-10-18,Saturday,False,,,
EMP-00113,Exception,2025-11-21,Friday,False,,,
EMP-00128,Exception,2026-01-16,Friday,False,,,
EMP-00031,Exception,2026-06-04,Thursday,False,,,
EMP-00083,Exception,2026-05-20,Wednesday,False,,,
EMP-00068,Exception,2025-09-15,Monday,False,,,
EMP-00103,Exception,2025-09-15,Monday,False,,,
EMP-00100,Exception,2025-12-30,Tuesday,False,,,
EMP-00119,Exception,2026-06-13,Saturday,False,,,
EMP-00062,Exception,2026-06-18,Thursday,False,,,
EMP-00017,Exception,2025-09-09,Tuesday,False,,,
EMP-00150,Exception,2026-02-26,Thursday,False,,,
EMP-00068,Exception,2025-09-26,Friday,False,,,
EMP-00044,Exception,2026-04-07,Tuesday,False,,,
EMP-00124,Exception,2026-06-30,Tuesday,False,,,
EMP-00062,Exception,2026-01-13,Tuesday,False,,,
EMP-00025,Exception,2025-08-31,Sunday,False,,,
EMP-00066,Exception,2026-02-27,Friday,False,,,
EMP-00016,Exception,2025-12-27,Saturday,False,,,
EMP-00097,Exception,2026-05-23,Saturday,False,,,
EMP-00141,Exception,2025-12-02,Tuesday,False,,,
EMP-00059,Exception,2026-06-15,Monday,False,,,
EMP-00104,Exception,2025-11-08,Saturday,False,,,
EMP-00103,Exception,2025-09-27,Saturday,False,,,
EMP-00068,Exception,2025-11-20,Thursday,False,,,
EMP-00149,Exception,2025-08-13,Wednesday,False,,,
EMP-00129,Exception,2025-11-11,Tuesday,False,,,
EMP-00006,Exception,2026-03-29,Sunday,False,,,
EMP-00102,Exception,2025-09-21,Sunday,False,,,
EMP-00006,Exception,2025-09-10,Wednesday,False,,,
EMP-00062,Exception,2025-09-18,Thursday,False,,,
EMP-00106,Exception,2025-08-29,Friday,False,,,
EMP-00119,Exception,2026-06-15,Monday,False,,,
EMP-00108,Exception,2026-07-10,Friday,False,,,
EMP-00141,Exception,2025-08-17,Sunday,False,,,
EMP-00052,Exception,2026-05-04,Monday,False,,,
EMP-00051,Exception,2026-04-26,Sunday,False,,,
EMP-00117,Exception,2026-07-29,Wednesday,False,,,
EMP-00050,Exception,2025-12-05,Friday,False,,,
EMP-00004,Exception,2025-11-12,Wednesday,False,,,
EMP-00043,Exception,2026-01-12,Monday,False,,,
EMP-00064,Exception,2026-06-08,Monday,False,,,
EMP-00117,Exception,2026-04-23,Thursday,False,,,
EMP-00001,Exception,2026-01-19,Monday,False,,,
EMP-00110,Exception,2025-10-29,Wednesday,False,,,
EMP-00064,Exception,2026-04-22,Wednesday,False,,,
EMP-00120,Exception,2026-06-08,Monday,False,,,
EMP-00065,Exception,2025-12-24,Wednesday,False,,,
EMP-00058,Exception,2026-04-01,Wednesday,False,,,
EMP-00063,Exception,2025-12-24,Wednesday,False,,,
EMP-00026,Exception,2026-01-22,Thursday,False,,,
EMP-00036,Exception,2026-02-08,Sunday,False,,,
EMP-00134,Exception,2026-05-10,Sunday,False,,,
EMP-00072,Exception,2026-07-22,Wednesday,False,,,
EMP-00148,Exception,2026-01-09,Friday,False,,,
EMP-00115,Exception,2025-12-03,Wednesday,False,,,
EMP-00132,Exception,2025-12-14,Sunday,False,,,
EMP-00039,Exception,2025-09-18,Thursday,False,,,
EMP-00127,Exception,2025-11-17,Monday,False,,,
EMP-00122,Exception,2025-09-01,Monday,False,,,
EMP-00076,Exception,2026-01-03,Saturday,False,,,
EMP-00066,Exception,2025-09-30,Tuesday,False,,,
EMP-00012,Exception,2025-12-05,Friday,False,,,
EMP-00071,Exception,2026-05-16,Saturday,False,,,
EMP-00070,Exception,2025-10-29,Wednesday,False,,,
EMP-00040,Exception,2026-03-11,Wednesday,False,,,
EMP-00066,Exception,2026-06-25,Thursday,False,,,
EMP-00066,Exception,2026-02-23,Monday,False,,,
EMP-00010,Exception,2025-10-10,Friday,False,,,
EMP-00128,Exception,2025-12-04,Thursday,False,,,
EMP-00064,Exception,2026-03-03,Tuesday,False,,,
EMP-00009,Exception,2026-02-01,Sunday,False,,,
EMP-00052,Exception,2025-09-24,Wednesday,False,,,
EMP-00063,Exception,2026-01-10,Saturday,False,,,
EMP-00028,Exception,2026-02-14,Saturday,False,,,
EMP-00112,Exception,2025-11-06,Thursday,False,,,
EMP-00145,Exception,2026-03-11,Wednesday,False,,,
EMP-00116,Exception,2025-08-26,Tuesday,False,,,
EMP-00116,Exception,2025-12-01,Monday,False,,,
EMP-00107,Exception,2026-05-20,Wednesday,False,,,
EMP-00038,Exception,2025-11-03,Monday,False,,,
EMP-00009,Exception,2026-03-09,Monday,False,,,
