shift_id,employee_id,shift_date,location_id,shift_type,planned_start,planned_end,planned_hours,actual_hours,status,is_overtime_flag,hours_outlier_flag
SFT-010182,EMP-00096,2026-01-30,LOC-06,PM,13:00:00,21:00:00,8.0,8.03,Completed,False,False
SFT-010183,EMP-00096,2026-01-31,LOC-06,AM,07:00:00,15:00:00,8.0,7.89,Completed,False,False
SFT-010184,EMP-00096,2026-02-03,LOC-06,Split,07:00:00,19:00:00,10.0,9.9,Completed,False,False
SFT-010185,EMP-00096,2026-02-06,LOC-06,Split,07:00:00,19:00:00,10.0,10.19,Completed,False,False
SFT-010186,EMP-00096,2026-02-07,LOC-06,AM,07:00:00,15:00:00,8.0,7.96,Completed,False,False
SFT-010187,EMP-00096,2026-02-10,LOC-06,PM,13:00:00,21:00:00,8.0,8.13,Completed,False,False
SFT-010188,EMP-00096,2026-02-13,LOC-06,PM,13:00:00,21:00:00,8.0,8.13,Completed,False,False
SFT-010189,EMP-00096,2026-02-14,LOC-06,PM,13:00:00,21:00:00,8.0,8.07,Completed,False,False
SFT-010190,EMP-00096,2026-02-17,LOC-06,AM,07:00:00,15:00:00,8.0,8.08,Completed,False,False
SFT-010191,EMP-00096,2026-02-20,LOC-06,AM,07:00:00,15:00:00,8.0,0.0,Cancelled,False,False
SFT-010192,EMP-00096,2026-02-21,LOC-06,AM,07:00:00,15:00:00,8.0,8.19,Completed,False,False
SFT-010193,EMP-00096,2026-02-24,LOC-06,AM,07:00:00,15:00:00,8.0,7.91,Completed,False,False
SFT-010194,EMP-00096,2026-02-27,LOC-06,AM,07:00:00,15:00:00,8.0,7.9,Completed,False,False
SFT-010195,EMP-00096,2026-02-28,LOC-06,Split,07:00:00,19:00:00,10.0,10.54,Completed,True,False
SFT-010196,EMP-00096,2026-03-03,LOC-06,AM,07:00:00,15:00:00,8.0,10.02,Completed,True,False
SFT-010197,EMP-00096,2026-03-06,LOC-06,AM,07:00:00,15:00:00,8.0,10.68,Completed,True,False
SFT-010198,EMP-00096,2026-03-07,LOC-06,AM,07:00:00,15:00:00,8.0,8.22,Completed,False,False
SFT-010199,EMP-00096,2026-03-10,LOC-06,Split,07:00:00,19:00:00,10.0,10.15,Completed,False,False
SFT-010200,EMP-00096,2026-03-13,LOC-06,Night,21:00:00,07:00:00,8.0,7.85,Completed,False,False
SFT-010201,EMP-00096,2026-03-14,LOC-06,Split,07:00:00,19:00:00,10.0,10.0,Completed,False,False
SFT-010202,EMP-00096,2026-03-17,LOC-06,PM,13:00:00,21:00:00,8.0,8.14,Completed,False,False
SFT-010203,EMP-00096,2026-03-20,LOC-06,Night,21:00:00,07:00:00,8.0,8.07,Completed,False,False
SFT-010204,EMP-00096,2026-03-21,LOC-06,Split,07:00:00,19:00:00,10.0,10.01,Completed,False,False
SFT-010205,EMP-00096,2026-03-24,LOC-06,PM,13:00:00,21:00:00,8.0,8.01,Completed,False,False
SFT-010206,EMP-00096,2026-03-27,LOC-06,Night,21:00:00,07:00:00,8.0,8.22,Completed,False,False
SFT-010207,EMP-00096,2026-03-28,LOC-06,PM,13:00:00,21:00:00,8.0,10.52,Completed,True,False
SFT-010208,EMP-00096,2026-03-31,LOC-06,PM,13:00:00,21:00:00,8.0,8.68,Completed,True,False
SFT-010209,EMP-00096,2026-04-03,LOC-06,AM,07:00:00,15:00:00,8.0,8.31,Completed,False,False
SFT-010210,EMP-00096,2026-04-04,LOC-06,PM,13:00:00,21:00:00,8.0,7.92,Completed,False,False
SFT-010211,EMP-00096,2026-04-07,LOC-06,PM,13:00:00,21:00:00,8.0,8.07,Completed,False,False
SFT-010212,EMP-00096,2026-04-10,LOC-06,PM,13:00:00,21:00:00,8.0,8.19,Completed,False,False
SFT-010213,EMP-00096,2026-04-11,LOC-06,AM,07:00:00,15:00:00,8.0,9.96,Completed,True,False
SFT-010214,EMP-00096,2026-04-14,LOC-06,AM,07:00:00,15:00:00,8.0,7.92,Completed,False,False
SFT-010215,EMP-00096,2026-04-17,LOC-06,AM,07:00:00,15:00:00,8.0,7.91,Completed,False,False
SFT-010216,EMP-00096,2026-04-18,LOC-06,Split,07:00:00,19:00:00,10.0,12.32,Completed,True,False
SFT-010217,EMP-00096,2026-04-21,LOC-06,AM,07:00:00,15:00:00,8.0,8.3,Completed,False,False
SFT-010218,EMP-00096,2026-04-24,LOC-06,AM,07:00:00,15:00:00,8.0,7.71,Completed,False,False
SFT-010219,EMP-00096,2026-04-25,LOC-06,AM,07:00:00,15:00:00,8.0,7.96,Completed,False,False
SFT-010220,EMP-00096,2026-04-28,LOC-06,AM,07:00:00,15:00:00,8.0,8.18,Completed,False,False
SFT-010221,EMP-00096,2026-05-01,LOC-06,AM,07:00:00,15:00:00,8.0,8.09,Completed,False,False
SFT-010222,EMP-00096,2026-05-02,LOC-06,PM,13:00:00,21:00:00,8.0,7.61,Completed,False,False
SFT-010223,EMP-00096,2026-05-05,LOC-06,Split,07:00:00,19:00:00,10.0,9.82,Completed,False,False
SFT-010224,EMP-00096,2026-05-08,LOC-06,PM,13:00:00,21:00:00,8.0,7.85,Completed,False,False
SFT-010225,EMP-00096,2026-05-09,LOC-06,AM,07:00:00,15:00:00,8.0,7.87,Completed,False,False
SFT-010226,EMP-00096,2026-05-12,LOC-06,PM,13:00:00,21:00:00,8.0,8.26,Completed,False,False
SFT-010227,EMP-00096,2026-05-15,LOC-06,Night,21:00:00,07:00:00,8.0,8.14,Completed,False,False
SFT-010228,EMP-00096,2026-05-16,LOC-06,PM,13:00:00,21:00:00,8.0,7.87,Completed,False,False
SFT-010229,EMP-00096,2026-05-19,LOC-06,PM,13:00:00,21:00:00,8.0,7.71,Completed,False,False
SFT-010230,EMP-00096,2026-05-22,LOC-06,AM,07:00:00,15:00:00,8.0,8.25,Completed,False,False
SFT-010231,EMP-00096,2026-05-23,LOC-06,AM,07:00:00,15:00:00,8.0,8.12,Completed,False,False
SFT-010232,EMP-00096,2026-05-26,LOC-06,AM,07:00:00,15:00:00,8.0,8.12,Completed,False,False
SFT-010233,EMP-00096,2026-05-29,LOC-06,PM,13:00:00,21:00:00,8.0,8.04,Completed,False,False
SFT-010234,EMP-00096,2026-05-30,LOC-06,AM,07:00:00,15:00:00,8.0,10.47,Completed,True,False
SFT-010235,EMP-00096,2026-06-02,LOC-06,PM,13:00:00,21:00:00,8.0,7.84,Completed,False,False
SFT-010236,EMP-00096,2026-06-05,LOC-06,Night,21:00:00,07:00:00,8.0,7.98,Completed,False,False
SFT-010237,EMP-00096,2026-06-06,LOC-06,PM,13:00:00,21:00:00,8.0,7.9,Completed,False,False
SFT-010238,EMP-00096,2026-06-09,LOC-06,AM,07:00:00,15:00:00,8.0,10.78,Completed,True,False
SFT-010239,EMP-00096,2026-06-12,LOC-06,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-010240,EMP-00096,2026-06-13,LOC-06,PM,13:00:00,21:00:00,8.0,10.85,Completed,True,False
SFT-010241,EMP-00096,2026-06-19,LOC-06,Night,21:00:00,07:00:00,8.0,7.92,Completed,False,False
SFT-010242,EMP-00096,2026-06-20,LOC-06,PM,13:00:00,21:00:00,8.0,8.14,Completed,False,False
SFT-010243,EMP-00096,2026-06-23,LOC-06,AM,07:00:00,15:00:00,8.0,10.43,Completed,True,False
SFT-010244,EMP-00096,2026-06-26,LOC-06,PM,13:00:00,21:00:00,8.0,10.5,Completed,True,False
SFT-010245,EMP-00096,2026-06-27,LOC-06,PM,13:00:00,21:00:00,8.0,9.88,Completed,True,False
SFT-010246,EMP-00096,2026-06-30,LOC-06,AM,07:00:00,15:00:00,8.0,7.87,Completed,False,False
SFT-010247,EMP-00096,2026-07-03,LOC-06,Split,07:00:00,19:00:00,10.0,9.88,Completed,False,False
SFT-010248,EMP-00096,2026-07-04,LOC-06,PM,13:00:00,21:00:00,8.0,10.44,Completed,True,False
SFT-010249,EMP-00096,2026-07-10,LOC-06,AM,07:00:00,15:00:00,8.0,9.73,Completed,True,False
SFT-010250,EMP-00096,2026-07-14,LOC-06,PM,13:00:00,21:00:00,8.0,7.64,Completed,False,False
SFT-010251,EMP-00096,2026-07-17,LOC-06,AM,07:00:00,15:00:00,8.0,8.07,Completed,False,False
SFT-010252,EMP-00096,2026-07-18,LOC-06,Night,21:00:00,07:00:00,8.0,7.87,Completed,False,False
SFT-010253,EMP-00096,2026-07-21,LOC-06,PM,13:00:00,21:00:00,8.0,7.96,Completed,False,False
SFT-010254,EMP-00096,2026-07-24,LOC-06,PM,13:00:00,21:00:00,8.0,8.04,Completed,False,False
SFT-010255,EMP-00096,2026-07-25,LOC-06,Split,07:00:00,19:00:00,10.0,9.95,Completed,False,False
SFT-010256,EMP-00096,2026-07-28,LOC-06,Split,07:00:00,19:00:00,10.0,9.85,Completed,False,False
SFT-010257,EMP-00096,2026-07-31,LOC-06,Split,07:00:00,19:00:00,10.0,9.96,Completed,False,False
SFT-010258,EMP-00098,2025-08-02,LOC-01,PM,13:00:00,21:00:00,8.0,7.95,Completed,False,False
SFT-010259,EMP-00098,2025-08-07,LOC-01,AM,07:00:00,15:00:00,8.0,8.03,Completed,False,False
SFT-010260,EMP-00098,2025-08-14,LOC-01,AM,07:00:00,15:00:00,8.0,8.0,Completed,False,False
SFT-010261,EMP-00098,2025-08-16,LOC-01,PM,13:00:00,21:00:00,8.0,8.07,Completed,False,False
SFT-010262,EMP-00098,2025-08-21,LOC-01,Split,07:00:00,19:00:00,10.0,9.95,Completed,False,False
SFT-010263,EMP-00098,2025-08-23,LOC-01,Split,07:00:00,19:00:00,10.0,9.99,Completed,False,False
SFT-010264,EMP-00098,2025-08-28,LOC-01,PM,13:00:00,21:00:00,8.0,8.04,Completed,False,False
SFT-010265,EMP-00098,2025-08-30,LOC-01,PM,13:00:00,21:00:00,8.0,8.21,Completed,False,False
SFT-010266,EMP-00098,2025-09-04,LOC-01,PM,13:00:00,21:00:00,8.0,0.0,No-show,False,False
SFT-010267,EMP-00098,2025-09-06,LOC-01,PM,13:00:00,21:00:00,8.0,0.0,Cancelled,False,False
SFT-010268,EMP-00098,2025-09-11,LOC-01,PM,13:00:00,21:00:00,8.0,8.14,Completed,False,False
SFT-010269,EMP-00098,2025-09-13,LOC-01,PM,13:00:00,21:00:00,8.0,8.14,Completed,False,False
SFT-010270,EMP-00098,2025-09-18,LOC-01,AM,07:00:00,15:00:00,8.0,7.84,Completed,False,False
SFT-010271,EMP-00098,2025-09-20,LOC-01,AM,07:00:00,15:00:00,8.0,8.1,Completed,False,False
SFT-010272,EMP-00098,2025-09-25,LOC-01,PM,13:00:00,21:00:00,8.0,8.02,Completed,False,False
SFT-010273,EMP-00098,2025-09-27,LOC-01,AM,07:00:00,15:00:00,8.0,8.15,Completed,False,False
SFT-010274,EMP-00098,2025-10-02,LOC-01,Split,07:00:00,19:00:00,10.0,10.04,Completed,False,False
SFT-010275,EMP-00098,2025-10-04,LOC-01,AM,07:00:00,15:00:00,8.0,8.15,Completed,False,False
SFT-010276,EMP-00098,2025-10-09,LOC-01,PM,13:00:00,21:00:00,8.0,7.94,Completed,False,False
SFT-010277,EMP-00098,2025-10-16,LOC-01,PM,13:00:00,21:00:00,8.0,7.88,Completed,False,False
SFT-010278,EMP-00098,2025-10-18,LOC-01,AM,07:00:00,15:00:00,8.0,7.94,Completed,False,False
SFT-010279,EMP-00098,2025-10-23,LOC-01,AM,07:00:00,15:00:00,8.0,8.3,Completed,False,False
SFT-010280,EMP-00098,2025-10-25,LOC-01,AM,07:00:00,15:00:00,8.0,8.48,Completed,False,False
SFT-010281,EMP-00098,2025-10-30,LOC-01,PM,13:00:00,21:00:00,8.0,8.18,Completed,False,False
SFT-010282,EMP-00098,2025-11-01,LOC-01,Night,21:00:00,07:00:00,8.0,7.86,Completed,False,False
SFT-010283,EMP-00098,2025-11-06,LOC-01,PM,13:00:00,21:00:00,8.0,7.97,Completed,False,False
SFT-010284,EMP-00098,2025-11-08,LOC-01,AM,07:00:00,15:00:00,8.0,7.84,Completed,False,False
SFT-010285,EMP-00098,2025-11-13,LOC-01,Split,07:00:00,19:00:00,10.0,9.82,Completed,False,False
SFT-010286,EMP-00098,2025-11-15,LOC-01,PM,13:00:00,21:00:00,8.0,7.97,Completed,False,False
SFT-010287,EMP-00098,2025-11-20,LOC-01,PM,13:00:00,21:00:00,8.0,7.89,Completed,False,False
SFT-010288,EMP-00098,2025-11-22,LOC-01,AM,07:00:00,15:00:00,8.0,8.05,Completed,False,False
SFT-010289,EMP-00098,2025-11-27,LOC-01,AM,07:00:00,15:00:00,8.0,8.24,Completed,False,False
SFT-010290,EMP-00098,2025-11-29,LOC-01,PM,13:00:00,21:00:00,8.0,7.84,Completed,False,False
SFT-010291,EMP-00098,2025-12-11,LOC-01,AM,07:00:00,15:00:00,8.0,8.04,Completed,False,False
SFT-010292,EMP-00098,2025-12-13,LOC-01,AM,07:00:00,15:00:00,8.0,7.76,Completed,False,False
SFT-010293,EMP-00098,2025-12-18,LOC-01,PM,13:00:00,21:00:00,8.0,7.91,Completed,False,False
SFT-010294,EMP-00098,2025-12-20,LOC-01,AM,07:00:00,15:00:00,8.0,7.86,Completed,False,False
SFT-010295,EMP-00098,2025-12-25,LOC-01,PM,13:00:00,21:00:00,8.0,8.0,Completed,False,False
SFT-010296,EMP-00098,2025-12-27,LOC-01,AM,07:00:00,15:00:00,8.0,8.07,Completed,False,False
SFT-010297,EMP-00098,2026-01-17,LOC-01,Split,07:00:00,19:00:00,10.0,9.8,Completed,False,False
SFT-010298,EMP-00098,2026-01-22,LOC-01,Split,07:00:00,19:00:00,10.0,9.87,Completed,False,False
SFT-010299,EMP-00098,2026-01-24,LOC-01,AM,07:00:00,15:00:00,8.0,8.05,Completed,False,False
SFT-010300,EMP-00098,2026-01-29,LOC-01,AM,07:00:00,15:00:00,8.0,8.22,Completed,False,False
SFT-010301,EMP-00098,2026-01-31,LOC-01,AM,07:00:00,15:00:00,8.0,8.08,Completed,False,False
SFT-010302,EMP-00098,2026-02-05,LOC-01,Split,07:00:00,19:00:00,10.0,10.17,Completed,False,False
SFT-010303,EMP-00098,2026-02-07,LOC-01,Night,21:00:00,07:00:00,8.0,7.99,Completed,False,False
SFT-010304,EMP-00098,2026-02-12,LOC-01,AM,07:00:00,15:00:00,8.0,8.15,Completed,False,False
SFT-010305,EMP-00098,2026-02-14,LOC-01,AM,07:00:00,15:00:00,8.0,7.77,Completed,False,False
SFT-010306,EMP-00098,2026-02-19,LOC-01,Split,07:00:00,19:00:00,10.0,9.86,Completed,False,False
SFT-010307,EMP-00098,2026-02-21,LOC-01,AM,07:00:00,15:00:00,8.0,8.11,Completed,False,False
SFT-010308,EMP-00098,2026-02-26,LOC-01,PM,13:00:00,21:00:00,8.0,8.01,Completed,False,False
SFT-010309,EMP-00098,2026-03-05,LOC-01,AM,07:00:00,15:00:00,8.0,0.0,Cancelled,False,False
SFT-010310,EMP-00098,2026-03-07,LOC-01,Split,07:00:00,19:00:00,10.0,9.98,Completed,False,False
SFT-010311,EMP-00098,2026-03-12,LOC-01,PM,13:00:00,21:00:00,8.0,8.14,Completed,False,False
SFT-010312,EMP-00098,2026-03-14,LOC-01,Split,07:00:00,19:00:00,10.0,10.02,Completed,False,False
SFT-010313,EMP-00098,2026-03-19,LOC-01,Night,21:00:00,07:00:00,8.0,8.01,Completed,False,False
SFT-010314,EMP-00098,2026-03-21,LOC-01,PM,13:00:00,21:00:00,8.0,8.16,Completed,False,False
SFT-010315,EMP-00098,2026-03-26,LOC-01,AM,07:00:00,15:00:00,8.0,10.41,Completed,True,False
SFT-010316,EMP-00098,2026-03-28,LOC-01,AM,07:00:00,15:00:00,8.0,8.03,Completed,False,False
SFT-010317,EMP-00098,2026-04-02,LOC-01,AM,07:00:00,15:00:00,8.0,7.94,Completed,False,False
SFT-010318,EMP-00098,2026-04-04,LOC-01,PM,13:00:00,21:00:00,8.0,8.23,Completed,False,False
SFT-010319,EMP-00098,2026-04-09,LOC-01,Night,21:00:00,07:00:00,8.0,7.81,Completed,False,False
SFT-010320,EMP-00098,2026-04-11,LOC-01,PM,13:00:00,21:00:00,8.0,7.83,Completed,False,False
SFT-010321,EMP-00098,2026-04-16,LOC-01,AM,07:00:00,15:00:00,8.0,7.86,Completed,False,False
SFT-010322,EMP-00098,2026-04-18,LOC-01,PM,13:00:00,21:00:00,8.0,7.84,Completed,False,False
SFT-010323,EMP-00098,2026-04-23,LOC-01,PM,13:00:00,21:00:00,8.0,7.88,Completed,False,False
SFT-010324,EMP-00098,2026-04-25,LOC-01,AM,07:00:00,15:00:00,8.0,10.6,Completed,True,False
SFT-010325,EMP-00098,2026-04-30,LOC-01,Split,07:00:00,19:00:00,10.0,9.79,Completed,False,False
SFT-010326,EMP-00098,2026-05-02,LOC-01,PM,13:00:00,21:00:00,8.0,8.1,Completed,False,False
SFT-010327,EMP-00098,2026-05-07,LOC-01,AM,07:00:00,15:00:00,8.0,7.89,Completed,False,False
SFT-010328,EMP-00098,2026-05-09,LOC-01,AM,07:00:00,15:00:00,8.0,7.88,Completed,False,False
SFT-010329,EMP-00098,2026-05-14,LOC-01,AM,07:00:00,15:00:00,8.0,8.0,Completed,False,False
SFT-010330,EMP-00098,2026-05-16,LOC-01,AM,07:00:00,15:00:00,8.0,8.11,Completed,False,False
SFT-010331,EMP-00098,2026-05-21,LOC-01,Split,07:00:00,19:00:00,10.0,10.0,Completed,False,False
SFT-010332,EMP-00098,2026-05-23,LOC-01,PM,13:00:00,21:00:00,8.0,7.88,Completed,False,False
SFT-010333,EMP-00098,2026-05-28,LOC-01,AM,07:00:00,15:00:00,8.0,9.1,Completed,True,False
SFT-010334,EMP-00098,2026-05-30,LOC-01,PM,13:00:00,21:00:00,8.0,7.94,Completed,False,False
SFT-010335,EMP-00098,2026-06-04,LOC-01,Split,07:00:00,19:00:00,10.0,9.92,Completed,False,False
SFT-010336,EMP-00098,2026-06-06,LOC-01,AM,07:00:00,15:00:00,8.0,7.68,Completed,False,False
SFT-010337,EMP-00098,2026-06-11,LOC-01,AM,07:00:00,15:00:00,8.0,10.06,Completed,True,False
SFT-010338,EMP-00098,2026-06-13,LOC-01,PM,13:00:00,21:00:00,8.0,7.98,Completed,False,False
SFT-010339,EMP-00098,2026-06-18,LOC-01,Night,21:00:00,07:00:00,8.0,7.9,Completed,False,False
SFT-010340,EMP-00098,2026-06-20,LOC-01,AM,07:00:00,15:00:00,8.0,7.84,Completed,False,False
SFT-010341,EMP-00098,2026-06-25,LOC-01,AM,07:00:00,15:00:00,8.0,0.0,No-show,False,False
SFT-010342,EMP-00098,2026-06-27,LOC-01,PM,13:00:00,21:00:00,8.0,7.73,Completed,False,False
SFT-010343,EMP-00098,2026-07-02,LOC-01,AM,07:00:00,15:00:00,8.0,8.68,Completed,True,False
SFT-010344,EMP-00098,2026-07-04,LOC-01,AM,07:00:00,15:00:00,8.0,8.03,Completed,False,False
SFT-010345,EMP-00098,2026-07-09,LOC-01,AM,07:00:00,15:00:00,8.0,7.84,Completed,False,False
SFT-010346,EMP-00098,2026-07-11,LOC-01,AM,07:00:00,15:00:00,8.0,7.7,Completed,False,False
SFT-010347,EMP-00098,2026-07-16,LOC-01,AM,07:00:00,15:00:00,8.0,8.09,Completed,False,False
SFT-010348,EMP-00098,2026-07-18,LOC-01,AM,07:00:00,15:00:00,8.0,8.22,Completed,False,False
SFT-010349,EMP-00098,2026-07-23,LOC-01,PM,13:00:00,21:00:00,8.0,7.93,Completed,False,False
SFT-010350,EMP-00098,2026-07-25,LOC-01,Night,21:00:00,07:00:00,8.0,8.04,Completed,False,False
SFT-010351,EMP-00098,2026-07-30,LOC-01,PM,13:00:00,21:00:00,8.0,7.99,Completed,False,False
SFT-010352,EMP-00099,2025-08-01,LOC-03,AM,07:00:00,15:00:00,8.0,8.01,Completed,False,False
SFT-010353,EMP-00099,2025-08-03,LOC-03,PM,13:00:00,21:00:00,8.0,8.11,Completed,False,False
SFT-010354,EMP-00099,2025-08-04,LOC-03,Split,07:00:00,19:00:00,10.0,10.12,Completed,False,False
SFT-010355,EMP-00099,2025-08-05,LOC-03,AM,07:00:00,15:00:00,8.0,7.76,Completed,False,False
SFT-010356,EMP-00099,2025-08-06,LOC-03,Night,21:00:00,07:00:00,8.0,0.0,Cancelled,False,False
SFT-010357,EMP-00099,2025-08-08,LOC-03,PM,13:00:00,21:00:00,8.0,8.03,Completed,False,False
SFT-010358,EMP-00099,2025-08-10,LOC-03,AM,07:00:00,15:00:00,8.0,9.48,Completed,True,False
SFT-010359,EMP-00099,2025-08-11,LOC-03,Night,21:00:00,07:00:00,8.0,7.83,Completed,False,False
SFT-010360,EMP-00099,2025-08-12,LOC-03,AM,07:00:00,15:00:00,8.0,8.09,Completed,False,False
SFT-010361,EMP-00099,2025-08-13,LOC-03,PM,13:00:00,21:00:00,8.0,7.98,Completed,False,False
SFT-010362,EMP-00099,2025-08-15,LOC-03,PM,13:00:00,21:00:00,8.0,7.89,Completed,False,False
SFT-010363,EMP-00099,2025-08-17,LOC-03,PM,13:00:00,21:00:00,8.0,7.75,Completed,False,False
SFT-010364,EMP-00099,2025-08-18,LOC-03,PM,13:00:00,21:00:00,8.0,7.94,Completed,False,False
SFT-010365,EMP-00099,2025-08-19,LOC-03,AM,07:00:00,15:00:00,8.0,9.82,Completed,True,False
SFT-010366,EMP-00099,2025-08-24,LOC-03,AM,07:00:00,15:00:00,8.0,8.03,Completed,False,False
SFT-010367,EMP-00099,2025-08-25,LOC-03,PM,13:00:00,21:00:00,8.0,7.95,Completed,False,False
SFT-010368,EMP-00099,2025-08-26,LOC-03,PM,13:00:00,21:00:00,8.0,7.79,Completed,False,False
SFT-010369,EMP-00099,2025-08-27,LOC-03,PM,13:00:00,21:00:00,8.0,8.04,Completed,False,False
SFT-010370,EMP-00099,2025-08-29,LOC-03,AM,07:00:00,15:00:00,8.0,7.89,Completed,False,False
SFT-010371,EMP-00099,2025-09-01,LOC-03,AM,07:00:00,15:00:00,8.0,8.04,Completed,False,False
SFT-010372,EMP-00099,2025-09-02,LOC-03,AM,07:00:00,15:00:00,8.0,8.01,Completed,False,False
SFT-010373,EMP-00099,2025-09-03,LOC-03,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-010374,EMP-00099,2025-09-05,LOC-03,AM,07:00:00,15:00:00,8.0,8.04,Completed,False,False
SFT-010375,EMP-00099,2025-09-07,LOC-03,AM,07:00:00,15:00:00,8.0,7.96,Completed,False,False
SFT-010376,EMP-00099,2025-09-08,LOC-03,PM,13:00:00,21:00:00,8.0,8.15,Completed,False,False
SFT-010377,EMP-00099,2025-09-09,LOC-03,PM,13:00:00,21:00:00,8.0,7.99,Completed,False,False
SFT-010378,EMP-00099,2025-09-10,LOC-03,AM,07:00:00,15:00:00,8.0,7.88,Completed,False,False
SFT-010379,EMP-00099,2025-09-12,LOC-03,AM,07:00:00,15:00:00,8.0,8.03,Completed,False,False
SFT-010380,EMP-00099,2025-09-14,LOC-03,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-010381,EMP-00099,2025-09-15,LOC-03,PM,13:00:00,21:00:00,8.0,7.97,Completed,False,False
SFT-010382,EMP-00099,2025-09-16,LOC-03,AM,07:00:00,15:00:00,8.0,7.91,Completed,False,False
SFT-010383,EMP-00099,2025-09-17,LOC-03,PM,13:00:00,21:00:00,8.0,8.0,Completed,False,False
SFT-010384,EMP-00099,2025-09-19,LOC-03,AM,07:00:00,15:00:00,8.0,8.36,Completed,False,False
SFT-010385,EMP-00099,2025-09-21,LOC-03,Night,21:00:00,07:00:00,8.0,8.07,Completed,False,False
SFT-010386,EMP-00099,2025-09-22,LOC-03,AM,07:00:00,15:00:00,8.0,0.0,Cancelled,False,False
SFT-010387,EMP-00099,2025-09-23,LOC-03,PM,13:00:00,21:00:00,8.0,7.9,Completed,False,False
SFT-010388,EMP-00099,2025-09-24,LOC-03,PM,13:00:00,21:00:00,8.0,7.84,Completed,False,False
SFT-010389,EMP-00099,2025-09-26,LOC-03,AM,07:00:00,15:00:00,8.0,8.28,Completed,False,False
SFT-010390,EMP-00099,2025-09-28,LOC-03,PM,13:00:00,21:00:00,8.0,7.92,Completed,False,False
SFT-010391,EMP-00099,2025-09-29,LOC-03,AM,07:00:00,15:00:00,8.0,8.21,Completed,False,False
SFT-010392,EMP-00099,2025-09-30,LOC-03,PM,13:00:00,21:00:00,8.0,8.26,Completed,False,False
SFT-010393,EMP-00099,2025-10-01,LOC-03,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-010394,EMP-00099,2025-10-03,LOC-03,PM,13:00:00,21:00:00,8.0,8.0,Completed,False,False
SFT-010395,EMP-00099,2025-10-05,LOC-03,PM,13:00:00,21:00:00,8.0,8.95,Completed,True,False
SFT-010396,EMP-00099,2025-10-06,LOC-03,Night,21:00:00,07:00:00,8.0,7.73,Completed,False,False
SFT-010397,EMP-00099,2025-10-07,LOC-03,Night,21:00:00,07:00:00,8.0,7.95,Completed,False,False
SFT-010398,EMP-00099,2025-10-10,LOC-03,PM,13:00:00,21:00:00,8.0,7.96,Completed,False,False
SFT-010399,EMP-00099,2025-10-12,LOC-03,PM,13:00:00,21:00:00,8.0,8.23,Completed,False,False
SFT-010400,EMP-00099,2025-10-13,LOC-03,AM,07:00:00,15:00:00,8.0,8.18,Completed,False,False
SFT-010401,EMP-00099,2025-10-14,LOC-03,AM,07:00:00,15:00:00,8.0,7.83,Completed,False,False
SFT-010402,EMP-00099,2025-10-15,LOC-03,AM,07:00:00,15:00:00,8.0,7.71,Completed,False,False
SFT-010403,EMP-00099,2025-10-17,LOC-03,PM,13:00:00,21:00:00,8.0,7.95,Completed,False,False
SFT-010404,EMP-00099,2025-10-19,LOC-03,PM,13:00:00,21:00:00,8.0,7.98,Completed,False,False
SFT-010405,EMP-00099,2025-10-21,LOC-03,PM,13:00:00,21:00:00,8.0,7.96,Completed,False,False
SFT-010406,EMP-00099,2025-10-22,LOC-03,AM,07:00:00,15:00:00,8.0,7.9,Completed,False,False
SFT-010407,EMP-00099,2025-10-24,LOC-03,AM,07:00:00,15:00:00,8.0,7.84,Completed,False,False
SFT-010408,EMP-00099,2025-10-26,LOC-03,Split,07:00:00,19:00:00,10.0,10.28,Completed,False,False
SFT-010409,EMP-00099,2025-10-27,LOC-03,PM,13:00:00,21:00:00,8.0,7.74,Completed,False,False
SFT-010410,EMP-00099,2025-10-28,LOC-03,AM,07:00:00,15:00:00,8.0,7.92,Completed,False,False
SFT-010411,EMP-00099,2025-10-29,LOC-03,Split,07:00:00,19:00:00,10.0,10.03,Completed,False,False
SFT-010412,EMP-00099,2025-10-31,LOC-03,AM,07:00:00,15:00:00,8.0,8.05,Completed,False,False
SFT-010413,EMP-00099,2025-11-02,LOC-03,AM,07:00:00,15:00:00,8.0,8.11,Completed,False,False
SFT-010414,EMP-00099,2025-11-03,LOC-03,AM,07:00:00,15:00:00,8.0,7.74,Completed,False,False
SFT-010415,EMP-00099,2025-11-04,LOC-03,PM,13:00:00,21:00:00,8.0,8.02,Completed,False,False
SFT-010416,EMP-00099,2025-11-05,LOC-03,Night,21:00:00,07:00:00,8.0,7.99,Completed,False,False
SFT-010417,EMP-00099,2025-11-07,LOC-03,AM,07:00:00,15:00:00,8.0,7.85,Completed,False,False
SFT-010418,EMP-00099,2025-11-09,LOC-03,PM,13:00:00,21:00:00,8.0,8.24,Completed,False,False
SFT-010419,EMP-00099,2025-11-10,LOC-03,PM,13:00:00,21:00:00,8.0,8.59,Completed,True,False
SFT-010420,EMP-00099,2025-11-11,LOC-03,AM,07:00:00,15:00:00,8.0,8.12,Completed,False,False
SFT-010421,EMP-00099,2025-11-12,LOC-03,AM,07:00:00,15:00:00,8.0,9.38,Completed,True,False
