location_id,service_type_id,month_start_date,appointments,avg_satisfaction,avg_quality_score,incident_count,cancelled_count,goals_achieved_count
LOC-03,SVC-01,2025-12-01,15,4.666666666666667,82.13636363636364,2.0,2.0,9.0
LOC-07,SVC-02,2025-12-01,7,5.0,86.96666666666665,0.0,1.0,3.0
LOC-06,SVC-01,2025-12-01,9,3.9857142857142853,77.81428571428572,0.0,1.0,7.0
LOC-05,SVC-02,2025-12-01,5,4.025,69.675,0.0,0.0,4.0
LOC-07,SVC-07,2025-12-01,4,3.8000000000000003,78.85,0.0,1.0,1.0
LOC-04,SVC-09,2025-12-01,2,3.6,74.9,0.0,0.0,1.0
LOC-10,SVC-03,2026-01-01,9,4.033333333333333,79.675,0.0,2.0,4.0
LOC-07,SVC-03,2026-01-01,7,4.5600000000000005,76.42,0.0,1.0,4.0
LOC-06,SVC-07,2026-01-01,10,4.3,77.4,0.0,2.0,3.0
LOC-05,SVC-08,2026-01-01,2,4.2,85.2,0.0,1.0,1.0
LOC-01,SVC-02,2026-01-01,4,4.4,88.0,0.0,3.0,1.0
LOC-03,SVC-05,2026-01-01,12,4.057142857142858,85.25714285714285,0.0,2.0,7.0
LOC-08,SVC-03,2026-01-01,5,3.75,76.65,0.0,2.0,2.0
LOC-04,SVC-02,2026-01-01,6,4.6,80.30000000000001,0.0,2.0,2.0
LOC-01,SVC-01,2026-01-01,13,4.300000000000001,86.97999999999999,0.0,2.0,9.0
LOC-09,SVC-06,2026-01-01,7,4.3,84.0,0.0,1.0,2.0
LOC-03,SVC-04,2026-01-01,4,4.05,83.9,0.0,0.0,2.0
LOC-07,SVC-08,2026-01-01,3,3.7,90.3,0.0,0.0,2.0
LOC-05,SVC-04,2026-01-01,5,4.2,79.3,1.0,1.0,4.0
LOC-09,SVC-07,2026-01-01,9,4.628571428571428,77.2375,0.0,1.0,6.0
LOC-10,SVC-04,2026-01-01,7,4.08,83.86,1.0,2.0,3.0
LOC-03,SVC-03,2026-01-01,5,3.775,85.375,0.0,1.0,4.0
LOC-05,SVC-07,2026-01-01,5,4.1,91.35,0.0,1.0,3.0
LOC-09,SVC-05,2026-02-01,4,,,0.0,4.0,0.0
LOC-06,SVC-03,2026-02-01,10,4.449999999999999,81.10000000000001,0.0,3.0,5.0
LOC-02,SVC-01,2026-02-01,11,3.933333333333333,76.31428571428572,0.0,4.0,6.0
LOC-01,SVC-06,2026-02-01,12,4.15,77.80000000000001,0.0,3.0,7.0
LOC-04,SVC-05,2026-02-01,6,4.3,88.25999999999999,0.0,1.0,5.0
LOC-10,SVC-08,2026-02-01,2,3.6,87.0,0.0,0.0,1.0
LOC-07,SVC-02,2026-02-01,7,,,0.0,4.0,0.0
LOC-06,SVC-04,2026-02-01,6,4.366666666666666,81.65,0.0,1.0,4.0
LOC-05,SVC-02,2026-02-01,4,3.65,84.80000000000001,0.0,1.0,1.0
LOC-05,SVC-01,2026-02-01,10,4.085714285714286,81.84285714285714,0.0,1.0,5.0
LOC-01,SVC-03,2026-02-01,4,3.9000000000000004,74.9,0.0,2.0,2.0
LOC-06,SVC-01,2026-02-01,12,4.3500000000000005,80.15555555555557,1.0,1.0,6.0
LOC-10,SVC-07,2026-02-01,5,5.0,69.0,0.0,3.0,1.0
LOC-05,SVC-06,2026-02-01,6,4.15,83.80000000000001,0.0,2.0,1.0
LOC-07,SVC-07,2026-02-01,6,4.04,88.42,0.0,0.0,5.0
LOC-03,SVC-01,2026-02-01,12,4.1499999999999995,82.55555555555556,0.0,0.0,9.0
LOC-03,SVC-07,2026-02-01,6,3.95,83.475,0.0,0.0,4.0
LOC-09,SVC-05,2026-03-01,9,4.42,84.82000000000001,1.0,4.0,5.0
LOC-05,SVC-01,2026-03-01,7,4.2,79.66,0.0,1.0,5.0
LOC-06,SVC-04,2026-03-01,4,4.05,80.15,0.0,1.0,1.0
LOC-04,SVC-05,2026-03-01,11,4.65,78.56666666666668,0.0,3.0,6.0
LOC-06,SVC-03,2026-03-01,9,4.199999999999999,75.89999999999999,0.0,4.0,4.0
LOC-02,SVC-01,2026-03-01,14,4.2,84.37777777777777,0.0,3.0,9.0
LOC-05,SVC-06,2026-03-01,6,4.233333333333333,78.80000000000001,0.0,0.0,4.0
LOC-06,SVC-01,2026-03-01,15,3.9777777777777774,78.97272727272727,0.0,4.0,11.0
LOC-05,SVC-09,2026-03-01,4,4.25,75.25,0.0,2.0,2.0
LOC-05,SVC-02,2026-03-01,3,,99.6,0.0,1.0,1.0
LOC-10,SVC-07,2026-03-01,5,4.0,81.225,0.0,1.0,3.0
LOC-07,SVC-02,2026-03-01,8,3.9799999999999995,77.35999999999999,0.0,1.0,5.0
LOC-03,SVC-01,2026-03-01,8,4.083333333333333,86.80000000000001,0.0,0.0,4.0
LOC-07,SVC-07,2026-03-01,3,4.0,90.5,0.0,1.0,1.0
LOC-08,SVC-08,2025-12-01,3,3.6500000000000004,82.55000000000001,0.0,0.0,2.0
LOC-04,SVC-05,2025-12-01,9,4.4375,84.2,0.0,0.0,6.0
LOC-06,SVC-04,2025-12-01,4,4.449999999999999,79.0,0.0,0.0,4.0
LOC-09,SVC-05,2025-12-01,4,4.066666666666666,81.325,0.0,0.0,2.0
LOC-02,SVC-07,2026-01-01,3,4.6000000000000005,89.10000000000001,0.0,0.0,3.0
LOC-08,SVC-07,2026-01-01,1,3.6,87.1,0.0,0.0,0.0
LOC-04,SVC-09,2026-02-01,3,4.5,83.10000000000001,0.0,0.0,2.0
LOC-05,SVC-09,2026-02-01,3,4.35,78.95,0.0,0.0,1.0
LOC-03,SVC-08,2026-02-01,1,4.1,68.3,0.0,0.0,1.0
LOC-10,SVC-08,2026-03-01,2,5.0,98.35,0.0,0.0,2.0
LOC-03,SVC-07,2026-03-01,6,4.8,87.63333333333333,0.0,0.0,6.0
LOC-01,SVC-03,2026-03-01,5,4.050000000000001,77.52000000000001,1.0,0.0,4.0
LOC-08,SVC-08,2026-03-01,7,3.9799999999999995,78.18333333333334,0.0,1.0,3.0
LOC-03,SVC-08,2026-03-01,3,3.733333333333333,84.73333333333333,0.0,0.0,2.0
LOC-04,SVC-09,2026-03-01,2,4.0,66.55000000000001,0.0,0.0,1.0
LOC-10,SVC-08,2025-12-01,1,,,0.0,0.0,0.0
LOC-08,SVC-08,2026-02-01,1,,,0.0,0.0,0.0
LOC-01,SVC-06,2026-03-01,1,,,0.0,1.0,0.0
LOC-01,SVC-09,2026-04-01,5,4.066666666666666,82.05000000000001,0.0,1.0,4.0
LOC-03,SVC-02,2026-04-01,10,3.7,83.33333333333333,0.0,4.0,3.0
LOC-02,SVC-06,2026-04-01,7,4.075,82.34,0.0,1.0,4.0
LOC-02,SVC-04,2026-04-01,4,4.6,85.4,0.0,2.0,1.0
LOC-04,SVC-01,2026-04-01,14,3.914285714285714,82.68571428571428,0.0,4.0,6.0
LOC-08,SVC-01,2026-04-01,8,3.65,84.81428571428572,0.0,1.0,5.0
LOC-06,SVC-05,2026-04-01,11,3.983333333333333,82.73333333333333,0.0,1.0,5.0
LOC-09,SVC-01,2026-04-01,13,4.066666666666666,78.68333333333334,1.0,4.0,5.0
LOC-09,SVC-03,2026-04-01,6,3.4,81.0,0.0,2.0,2.0
LOC-10,SVC-02,2026-04-01,6,4.7,76.35,0.0,2.0,2.0
LOC-01,SVC-04,2026-04-01,2,4.8,85.9,0.0,1.0,1.0
LOC-08,SVC-05,2026-04-01,7,4.083333333333333,76.16666666666667,0.0,1.0,5.0
LOC-02,SVC-05,2026-04-01,12,4.069999999999999,78.45,0.0,0.0,9.0
LOC-07,SVC-09,2026-04-01,6,4.2,77.875,0.0,0.0,4.0
LOC-02,SVC-01,2026-05-01,19,4.216666666666667,83.61428571428571,0.0,6.0,7.0
LOC-10,SVC-05,2026-04-01,8,3.9142857142857146,81.38571428571429,0.0,0.0,6.0
LOC-07,SVC-02,2026-05-01,7,4.1000000000000005,76.84,0.0,1.0,4.0
LOC-05,SVC-06,2026-05-01,8,3.96,85.6,0.0,3.0,3.0
LOC-08,SVC-08,2026-05-01,3,4.05,85.8,0.0,0.0,2.0
LOC-03,SVC-01,2026-05-01,17,3.988888888888889,80.11818181818181,0.0,3.0,8.0
LOC-04,SVC-05,2026-05-01,3,4.3,84.5,0.0,1.0,1.0
LOC-07,SVC-07,2026-05-01,12,3.8777777777777778,77.02222222222221,0.0,3.0,8.0
LOC-01,SVC-06,2026-05-01,5,3.5,93.5,0.0,4.0,1.0
LOC-03,SVC-07,2026-05-01,6,4.1,84.77499999999999,0.0,2.0,4.0
LOC-09,SVC-05,2026-05-01,12,4.159999999999999,78.2,0.0,5.0,5.0
LOC-05,SVC-01,2026-05-01,11,3.9,70.9,0.0,5.0,5.0
LOC-10,SVC-08,2026-05-01,4,3.8666666666666667,81.53333333333332,0.0,1.0,3.0
LOC-06,SVC-01,2026-05-01,13,4.144444444444445,82.88888888888889,0.0,3.0,9.0
LOC-05,SVC-02,2026-05-01,9,4.228571428571429,88.61428571428573,2.0,1.0,6.0
LOC-10,SVC-07,2026-05-01,7,4.32,79.64000000000001,0.0,2.0,3.0
LOC-01,SVC-03,2026-05-01,6,4.0600000000000005,83.3,0.0,1.0,4.0
LOC-04,SVC-09,2026-05-01,3,4.6,84.7,0.0,1.0,2.0
LOC-08,SVC-01,2026-06-01,21,4.574999999999999,76.26666666666667,0.0,4.0,10.0
LOC-03,SVC-02,2026-06-01,14,4.0,88.7,1.0,7.0,3.0
LOC-10,SVC-01,2026-06-01,20,4.33,82.875,0.0,5.0,12.0
LOC-10,SVC-02,2026-06-01,11,4.3,69.27142857142859,0.0,2.0,6.0
LOC-02,SVC-05,2026-06-01,10,3.8375,77.98750000000001,1.0,2.0,8.0
LOC-08,SVC-05,2026-06-01,10,4.8,75.32000000000001,1.0,4.0,4.0
LOC-06,SVC-05,2026-06-01,7,4.5,72.0,0.0,1.0,3.0
LOC-02,SVC-09,2026-06-01,4,3.65,80.35,0.0,2.0,2.0
LOC-10,SVC-06,2026-06-01,7,3.0999999999999996,90.75,0.0,4.0,0.0
LOC-04,SVC-04,2026-06-01,4,3.9,81.39999999999999,0.0,1.0,3.0
LOC-02,SVC-06,2026-06-01,9,4.614285714285714,85.42500000000001,0.0,1.0,8.0
LOC-09,SVC-03,2026-06-01,6,3.8,78.96666666666665,1.0,2.0,3.0
LOC-10,SVC-05,2026-06-01,8,4.283333333333333,78.11666666666666,0.0,1.0,5.0
LOC-04,SVC-07,2026-06-01,3,4.25,78.75,0.0,1.0,1.0
LOC-01,SVC-04,2026-06-01,3,4.25,91.65,0.0,1.0,0.0
LOC-02,SVC-04,2026-06-01,5,4.324999999999999,70.55000000000001,0.0,1.0,3.0
LOC-09,SVC-01,2026-06-01,7,4.6,81.94,0.0,2.0,5.0
LOC-09,SVC-09,2026-06-01,4,4.066666666666666,75.03333333333333,0.0,1.0,3.0
LOC-04,SVC-01,2026-06-01,14,4.6375,82.48888888888888,0.0,3.0,7.0
LOC-09,SVC-04,2026-06-01,4,3.866666666666667,86.26666666666667,0.0,1.0,3.0
LOC-07,SVC-09,2026-06-01,5,4.475,84.425,0.0,1.0,3.0
LOC-10,SVC-06,2026-04-01,4,4.5,76.73333333333333,0.0,0.0,3.0
LOC-04,SVC-07,2026-04-01,5,4.0600000000000005,81.03999999999999,0.0,0.0,3.0
LOC-02,SVC-09,2026-04-01,5,4.466666666666666,81.0,0.0,0.0,3.0
LOC-09,SVC-09,2026-04-01,3,5.0,81.66666666666667,0.0,0.0,2.0
LOC-04,SVC-04,2026-04-01,1,4.0,58.9,0.0,0.0,1.0
LOC-10,SVC-01,2026-04-01,5,4.34,88.25999999999999,0.0,0.0,5.0
LOC-09,SVC-04,2026-04-01,2,3.7,77.5,0.0,0.0,2.0
LOC-06,SVC-03,2026-05-01,9,4.044444444444444,82.92222222222222,0.0,0.0,8.0
LOC-06,SVC-04,2026-05-01,6,4.46,80.16666666666667,0.0,0.0,5.0
LOC-05,SVC-09,2026-05-01,2,3.95,89.95,0.0,0.0,1.0
LOC-03,SVC-08,2026-05-01,1,4.0,89.9,0.0,0.0,0.0
LOC-04,SVC-06,2026-06-01,4,4.733333333333333,82.86666666666667,0.0,0.0,3.0
LOC-01,SVC-09,2026-06-01,1,4.6,91.9,0.0,0.0,1.0
LOC-01,SVC-03,2026-07-01,9,4.175000000000001,82.42500000000001,0.0,1.0,7.0
LOC-10,SVC-07,2026-07-01,6,4.475,79.675,0.0,1.0,2.0
LOC-05,SVC-01,2026-07-01,11,4.2125,85.3125,0.0,1.0,8.0
LOC-05,SVC-02,2026-07-01,11,4.5,81.17142857142856,0.0,4.0,6.0
LOC-01,SVC-06,2026-07-01,8,4.26,86.34999999999998,0.0,1.0,6.0
LOC-09,SVC-05,2026-07-01,9,4.0,83.76666666666667,0.0,1.0,6.0
LOC-06,SVC-01,2026-07-01,20,4.083333333333333,79.03571428571429,1.0,4.0,12.0
LOC-07,SVC-07,2026-07-01,8,3.5,74.15,0.0,2.0,3.0
LOC-07,SVC-02,2026-07-01,12,4.5,82.675,0.0,4.0,3.0
LOC-06,SVC-03,2026-07-01,7,4.45,78.57499999999999,0.0,2.0,3.0
LOC-10,SVC-08,2026-07-01,5,3.6250000000000004,81.65,0.0,0.0,4.0
LOC-03,SVC-01,2026-07-01,19,4.146153846153846,84.66428571428571,0.0,3.0,12.0
LOC-04,SVC-05,2026-07-01,5,4.025,84.075,0.0,1.0,3.0
LOC-04,SVC-09,2026-07-01,4,4.35,80.43333333333334,0.0,1.0,3.0
LOC-03,SVC-07,2026-07-01,5,4.3999999999999995,71.66666666666667,1.0,1.0,2.0
LOC-08,SVC-08,2026-07-01,4,4.233333333333333,80.39999999999999,0.0,1.0,2.0
LOC-02,SVC-01,2026-07-01,13,4.4,78.69999999999999,0.0,2.0,8.0
LOC-05,SVC-06,2026-07-01,6,3.6800000000000006,86.52000000000001,0.0,1.0,4.0
LOC-06,SVC-04,2026-07-01,4,3.45,91.05000000000001,1.0,2.0,2.0
LOC-08,SVC-01,2026-08-01,3,4.85,79.1,0.0,1.0,2.0
LOC-03,SVC-08,2026-07-01,2,3.8499999999999996,78.5,0.0,0.0,2.0
LOC-05,SVC-09,2026-07-01,1,3.9,92.5,0.0,0.0,0.0
LOC-01,SVC-09,2026-08-01,2,4.45,74.55000000000001,0.0,0.0,2.0
LOC-09,SVC-04,2026-08-01,1,5.0,77.9,0.0,0.0,1.0
LOC-04,SVC-07,2026-08-01,1,4.2,79.8,0.0,0.0,0.0
LOC-10,SVC-02,2025-08-01,8,4.220000000000001,81.08,0.0,2.0,5.0
LOC-09,SVC-03,2025-08-01,5,4.35,87.02499999999999,0.0,1.0,4.0
LOC-04,SVC-01,2025-08-01,10,4.275,85.1888888888889,0.0,1.0,7.0
LOC-08,SVC-01,2025-08-01,9,4.24,78.38,1.0,3.0,5.0
LOC-02,SVC-04,2025-08-01,5,4.675,87.225,0.0,0.0,4.0
LOC-10,SVC-05,2025-08-01,13,3.9375,80.36250000000001,0.0,5.0,6.0
LOC-08,SVC-05,2025-08-01,14,4.1,84.34,0.0,2.0,9.0
LOC-02,SVC-05,2025-08-01,9,4.475,81.125,0.0,5.0,3.0
LOC-07,SVC-09,2025-08-01,6,4.3,79.9,0.0,3.0,2.0
LOC-10,SVC-06,2025-08-01,5,3.8,86.66666666666667,0.0,1.0,3.0
LOC-06,SVC-05,2025-08-01,11,4.46,79.3,1.0,3.0,4.0
LOC-03,SVC-02,2025-08-01,8,4.025,79.75,0.0,3.0,4.0
LOC-09,SVC-04,2025-08-01,4,4.4,99.15,0.0,2.0,2.0
LOC-01,SVC-04,2025-08-01,8,4.342857142857143,79.1,0.0,1.0,6.0
LOC-10,SVC-01,2025-08-01,18,4.118181818181818,79.89166666666667,1.0,4.0,11.0
LOC-09,SVC-09,2025-08-01,8,3.966666666666667,83.43333333333334,0.0,2.0,6.0
LOC-04,SVC-07,2025-08-01,4,4.666666666666667,78.56666666666666,0.0,0.0,3.0
LOC-04,SVC-04,2025-08-01,5,4.266666666666667,93.73333333333333,0.0,1.0,3.0
LOC-09,SVC-01,2025-08-01,8,3.6399999999999997,80.25,0.0,1.0,5.0
LOC-09,SVC-02,2025-09-01,8,4.25,80.35,0.0,5.0,2.0
LOC-06,SVC-08,2025-09-01,2,,,0.0,1.0,0.0
LOC-07,SVC-01,2025-09-01,16,4.175,83.45,1.0,4.0,10.0
LOC-08,SVC-06,2025-09-01,5,3.9,72.85,0.0,2.0,2.0
LOC-08,SVC-09,2025-09-01,2,,,0.0,2.0,0.0
LOC-07,SVC-04,2025-09-01,6,4.133333333333334,85.73333333333335,0.0,2.0,2.0
LOC-01,SVC-05,2025-09-01,4,3.966666666666667,89.89999999999999,0.0,1.0,2.0
LOC-02,SVC-08,2025-09-01,3,,,0.0,2.0,0.0
LOC-07,SVC-05,2025-09-01,8,4.2,83.46000000000001,0.0,1.0,3.0
LOC-04,SVC-03,2025-09-01,5,4.1,62.3,0.0,3.0,0.0
LOC-01,SVC-08,2025-09-01,3,4.45,87.3,0.0,0.0,2.0
LOC-02,SVC-02,2025-09-01,8,4.3,79.03333333333332,0.0,3.0,3.0
LOC-06,SVC-02,2025-09-01,9,4.366666666666667,85.7,0.0,2.0,3.0
LOC-05,SVC-05,2025-09-01,9,4.3500000000000005,78.13333333333334,0.0,3.0,5.0
LOC-07,SVC-06,2025-09-01,6,4.066666666666667,84.56666666666666,0.0,3.0,3.0
LOC-08,SVC-02,2025-09-01,12,4.05,85.1375,0.0,2.0,7.0
LOC-08,SVC-04,2025-09-01,7,4.05,81.4,0.0,2.0,1.0
LOC-10,SVC-09,2025-09-01,4,3.9333333333333336,81.93333333333332,0.0,1.0,3.0
LOC-02,SVC-03,2025-09-01,4,4.133333333333334,84.13333333333334,0.0,1.0,1.0
LOC-03,SVC-09,2025-09-01,1,,,0.0,1.0,0.0
LOC-06,SVC-09,2025-09-01,4,4.3,83.43333333333334,1.0,0.0,3.0
LOC-01,SVC-07,2025-09-01,6,4.6000000000000005,83.76666666666667,0.0,1.0,2.0
LOC-05,SVC-03,2025-09-01,3,4.0,74.15,0.0,1.0,1.0
LOC-04,SVC-05,2025-10-01,6,3.9499999999999997,81.5,0.0,2.0,2.0
LOC-03,SVC-07,2025-10-01,9,4.133333333333334,83.0,0.0,4.0,1.0
LOC-03,SVC-08,2025-10-01,6,4.233333333333333,82.92500000000001,0.0,2.0,3.0
LOC-06,SVC-03,2025-10-01,4,3.5,74.1,0.0,1.0,1.0
LOC-04,SVC-09,2025-10-01,3,3.5999999999999996,83.25,0.0,1.0,2.0
LOC-05,SVC-01,2025-10-01,6,4.7,88.6,0.0,3.0,1.0
LOC-08,SVC-08,2025-10-01,6,4.15,75.42500000000001,0.0,2.0,3.0
LOC-03,SVC-01,2025-10-01,9,4.633333333333334,84.9,0.0,2.0,5.0
LOC-07,SVC-02,2025-10-01,10,4.15,78.80000000000001,0.0,2.0,4.0
LOC-06,SVC-04,2025-10-01,10,4.2,82.61666666666667,0.0,4.0,6.0
LOC-05,SVC-09,2025-10-01,5,3.7999999999999994,80.175,0.0,0.0,4.0
LOC-02,SVC-01,2025-10-01,7,4.25,81.08,0.0,2.0,5.0
LOC-05,SVC-02,2025-10-01,6,3.6999999999999997,82.05000000000001,0.0,2.0,3.0
LOC-09,SVC-05,2025-10-01,9,3.6571428571428575,85.55714285714286,0.0,1.0,7.0
LOC-01,SVC-06,2025-10-01,3,4.0,90.7,0.0,1.0,1.0
LOC-05,SVC-06,2025-10-01,5,4.766666666666667,75.4,0.0,1.0,4.0
LOC-10,SVC-08,2025-10-01,5,3.4749999999999996,83.425,0.0,1.0,3.0
LOC-01,SVC-03,2025-10-01,2,4.5,85.1,0.0,1.0,1.0
LOC-07,SVC-02,2025-11-01,11,4.166666666666667,84.75999999999999,0.0,5.0,5.0
LOC-07,SVC-07,2025-11-01,6,3.8499999999999996,76.175,0.0,2.0,3.0
LOC-03,SVC-01,2025-11-01,5,4.566666666666666,76.33333333333334,0.0,2.0,3.0
LOC-10,SVC-07,2025-11-01,7,3.9333333333333336,82.05,0.0,2.0,4.0
LOC-05,SVC-01,2025-11-01,7,3.8333333333333335,75.66666666666667,0.0,2.0,3.0
LOC-06,SVC-04,2025-11-01,8,3.766666666666666,73.82499999999999,0.0,0.0,3.0
LOC-04,SVC-05,2025-11-01,4,4.133333333333334,79.23333333333333,0.0,0.0,2.0
LOC-03,SVC-08,2025-11-01,4,4.8,84.75,0.0,1.0,2.0
LOC-02,SVC-01,2025-11-01,13,3.89090909090909,83.81818181818181,0.0,1.0,9.0
LOC-06,SVC-03,2025-11-01,5,4.375,86.7,0.0,1.0,4.0
LOC-03,SVC-07,2025-11-01,6,4.525,73.25,0.0,1.0,2.0
LOC-01,SVC-03,2025-11-01,3,4.5,98.05000000000001,0.0,1.0,2.0
LOC-06,SVC-01,2025-11-01,9,4.24,82.78,0.0,1.0,4.0
LOC-05,SVC-06,2025-11-01,4,4.533333333333334,82.83333333333333,0.0,1.0,3.0
LOC-01,SVC-09,2025-08-01,3,3.55,82.0,0.0,0.0,1.0
LOC-02,SVC-06,2025-08-01,5,4.3999999999999995,81.36666666666667,0.0,0.0,3.0
LOC-02,SVC-09,2025-08-01,1,4.2,76.6,0.0,0.0,1.0
LOC-06,SVC-06,2025-09-01,3,4.1,71.95,0.0,0.0,2.0
LOC-03,SVC-06,2025-09-01,1,4.5,96.9,0.0,0.0,0.0
LOC-09,SVC-08,2025-09-01,1,5.0,82.6,0.0,0.0,1.0
LOC-06,SVC-01,2025-10-01,4,4.633333333333333,81.7,0.0,0.0,3.0
LOC-10,SVC-07,2025-10-01,2,4.199999999999999,81.4,0.0,0.0,2.0
LOC-07,SVC-07,2025-10-01,2,4.7,91.5,0.0,0.0,1.0
LOC-09,SVC-05,2025-11-01,6,4.16,84.55,0.0,0.0,6.0
LOC-01,SVC-06,2025-11-01,4,3.233333333333333,76.7,0.0,0.0,1.0
LOC-05,SVC-02,2025-11-01,6,4.05,92.0,0.0,1.0,2.0
LOC-08,SVC-08,2025-11-01,1,5.0,64.9,0.0,0.0,1.0
LOC-04,SVC-09,2025-11-01,1,4.1,88.8,0.0,0.0,1.0
LOC-10,SVC-08,2025-11-01,3,5.0,90.1,0.0,0.0,1.0
LOC-06,SVC-09,2025-12-01,4,3.7000000000000006,85.23333333333333,0.0,1.0,3.0
LOC-07,SVC-01,2025-12-01,11,3.95,87.35,0.0,3.0,7.0
LOC-07,SVC-06,2025-12-01,6,4.65,82.83333333333333,0.0,2.0,3.0
LOC-02,SVC-02,2025-12-01,9,3.9,80.58000000000001,0.0,2.0,4.0
LOC-09,SVC-02,2025-12-01,6,4.4,73.4,0.0,4.0,1.0
LOC-01,SVC-05,2025-12-01,8,3.8000000000000003,79.13333333333334,0.0,4.0,3.0
LOC-06,SVC-02,2025-12-01,8,3.6999999999999997,82.42500000000001,0.0,2.0,3.0
LOC-09,SVC-08,2025-12-01,3,,,0.0,1.0,0.0
LOC-08,SVC-04,2025-12-01,8,3.8857142857142852,86.92857142857143,0.0,1.0,5.0
LOC-08,SVC-02,2025-12-01,9,4.08,82.96,0.0,2.0,4.0
LOC-06,SVC-06,2025-12-01,7,4.325,83.875,0.0,3.0,2.0
LOC-10,SVC-09,2025-12-01,3,3.35,73.65,0.0,1.0,2.0
LOC-01,SVC-08,2025-12-01,3,3.9,71.75,0.0,1.0,2.0
LOC-05,SVC-03,2025-12-01,5,4.025,86.275,0.0,1.0,2.0
LOC-01,SVC-07,2025-12-01,10,4.35,86.48333333333333,0.0,4.0,6.0
LOC-07,SVC-04,2025-12-01,3,4.45,86.3,0.0,0.0,2.0
LOC-03,SVC-06,2025-12-01,3,3.9,71.1,0.0,1.0,2.0
LOC-06,SVC-08,2025-12-01,3,3.8,85.4,0.0,1.0,2.0
LOC-08,SVC-01,2026-01-01,12,4.55,79.13333333333334,0.0,5.0,5.0
LOC-02,SVC-03,2025-12-01,6,3.9333333333333336,82.65,0.0,1.0,3.0
LOC-10,SVC-02,2026-01-01,5,3.5250000000000004,82.02499999999999,0.0,1.0,4.0
LOC-06,SVC-05,2026-01-01,8,3.716666666666667,84.24285714285715,0.0,1.0,7.0
LOC-02,SVC-09,2026-01-01,4,3.5666666666666664,84.89999999999999,0.0,1.0,3.0
LOC-07,SVC-09,2026-01-01,2,4.1,86.7,0.0,1.0,1.0
LOC-10,SVC-06,2026-01-01,3,4.8,77.2,0.0,0.0,1.0
LOC-03,SVC-02,2026-01-01,5,3.0,84.0,0.0,2.0,1.0
LOC-10,SVC-05,2026-01-01,6,4.166666666666667,81.06666666666666,0.0,1.0,2.0
LOC-02,SVC-04,2026-01-01,3,4.1,77.6,0.0,2.0,1.0
LOC-04,SVC-07,2026-01-01,4,4.366666666666666,74.60000000000001,0.0,1.0,3.0
LOC-10,SVC-01,2026-01-01,10,4.3625,78.81250000000001,0.0,2.0,6.0
LOC-09,SVC-03,2026-01-01,3,4.6,83.5,0.0,1.0,1.0
LOC-09,SVC-09,2026-01-01,3,4.45,74.3,0.0,0.0,2.0
LOC-09,SVC-04,2026-01-01,7,4.26,86.82,0.0,2.0,4.0
LOC-04,SVC-06,2026-01-01,2,4.6,81.9,0.0,1.0,1.0
LOC-02,SVC-06,2026-01-01,4,3.9,79.23333333333333,0.0,1.0,3.0
LOC-04,SVC-01,2026-01-01,6,4.175,87.45,0.0,1.0,3.0
LOC-02,SVC-03,2026-02-01,7,3.675,82.725,0.0,1.0,4.0
LOC-02,SVC-02,2026-02-01,7,3.4,76.2,0.0,0.0,2.0
LOC-08,SVC-02,2026-02-01,12,4.2,81.1,0.0,5.0,5.0
LOC-07,SVC-06,2026-02-01,5,3.3,81.30000000000001,0.0,3.0,1.0
LOC-07,SVC-05,2026-02-01,7,3.233333333333333,82.525,0.0,2.0,3.0
LOC-05,SVC-03,2026-02-01,3,3.55,85.25,0.0,1.0,2.0
LOC-01,SVC-05,2026-02-01,11,3.8875,79.14999999999999,0.0,1.0,8.0
LOC-08,SVC-06,2026-02-01,3,,,0.0,0.0,0.0
LOC-06,SVC-02,2026-02-01,11,3.6399999999999997,77.86,0.0,4.0,5.0
LOC-06,SVC-06,2026-02-01,6,3.4333333333333336,84.03333333333332,0.0,1.0,3.0
LOC-01,SVC-07,2026-02-01,7,3.85,81.375,0.0,2.0,4.0
LOC-01,SVC-08,2026-02-01,5,4.166666666666667,84.06666666666666,0.0,1.0,1.0
LOC-07,SVC-01,2026-02-01,10,4.083333333333333,83.5125,0.0,1.0,8.0
LOC-07,SVC-04,2026-02-01,6,4.15,78.07499999999999,0.0,1.0,4.0
LOC-03,SVC-06,2026-02-01,8,4.5200000000000005,80.24999999999999,0.0,2.0,5.0
LOC-09,SVC-08,2026-02-01,1,,,0.0,1.0,0.0
LOC-09,SVC-02,2026-02-01,4,4.366666666666667,78.10000000000001,0.0,1.0,3.0
LOC-10,SVC-09,2026-02-01,3,3.8,77.5,0.0,1.0,1.0
LOC-07,SVC-05,2026-03-01,7,4.050000000000001,72.3,0.0,3.0,3.0
LOC-08,SVC-06,2026-03-01,8,3.7,79.44999999999999,0.0,2.0,4.0
LOC-06,SVC-02,2026-03-01,7,3.7000000000000006,77.46666666666667,0.0,3.0,2.0
LOC-10,SVC-09,2026-03-01,5,3.875,81.825,0.0,1.0,2.0
LOC-02,SVC-02,2026-03-01,11,4.3999999999999995,78.41428571428571,1.0,3.0,7.0
LOC-09,SVC-02,2026-03-01,9,4.225,74.35000000000001,0.0,3.0,4.0
LOC-07,SVC-01,2026-03-01,16,4.08,78.73999999999998,0.0,6.0,5.0
LOC-01,SVC-05,2026-03-01,5,4.333333333333333,80.16666666666667,0.0,1.0,3.0
