week_start_date,location_id,primary_role,employees_with_overtime,total_overtime_hours,avg_overtime_hours,total_hours_worked,total_contracted_hours
2026-06-29,LOC-08,Coordinator,1,0.0,0.0,16.15,20.0
2025-07-28,LOC-05,Coordinator,2,0.0,0.0,23.73,38.0
2025-09-15,LOC-05,Coordinator,2,1.96,0.98,28.66,38.0
2025-09-22,LOC-05,Coordinator,2,0.05,0.025,23.990000000000002,38.0
2025-10-06,LOC-05,Coordinator,2,0.06,0.03,23.9,38.0
2025-10-13,LOC-05,Coordinator,2,0.0,0.0,25.8,38.0
2025-11-03,LOC-05,Coordinator,2,0.0,0.0,26.0,38.0
2025-12-29,LOC-05,Coordinator,2,0.14,0.07,24.270000000000003,38.0
2026-03-30,LOC-05,Coordinator,2,0.08,0.04,16.2,38.0
2026-04-27,LOC-05,Coordinator,2,0.0,0.0,26.09,38.0
2026-05-11,LOC-05,Coordinator,2,0.13,0.065,26.549999999999997,38.0
2026-07-13,LOC-05,Coordinator,2,0.2,0.1,26.68,38.0
2025-08-18,LOC-02,Allied Health Clinician,2,4.29,2.145,48.449999999999996,50.0
2025-09-08,LOC-02,Allied Health Clinician,2,7.32,3.66,57.31999999999999,50.0
2025-09-15,LOC-02,Allied Health Clinician,2,13.419999999999998,6.709999999999999,63.42,50.0
2025-09-22,LOC-02,Allied Health Clinician,2,10.34,5.17,60.34,50.0
2025-09-29,LOC-02,Allied Health Clinician,2,5.78,2.89,49.75,50.0
2025-10-13,LOC-02,Allied Health Clinician,2,2.55,1.275,50.14,50.0
2025-11-17,LOC-02,Allied Health Clinician,2,10.58,5.29,60.58,50.0
2025-12-15,LOC-02,Allied Health Clinician,2,8.95,4.475,58.95,50.0
2025-12-29,LOC-02,Allied Health Clinician,2,9.89,4.945,59.89,50.0
2026-01-05,LOC-02,Allied Health Clinician,2,8.05,4.025,52.34,50.0
2026-01-19,LOC-02,Allied Health Clinician,2,0.0,0.0,31.41,50.0
2026-02-02,LOC-02,Allied Health Clinician,2,3.96,1.98,50.6,50.0
2026-02-16,LOC-02,Allied Health Clinician,2,0.0,0.0,43.21,50.0
2026-03-02,LOC-02,Allied Health Clinician,2,7.08,3.54,54.1,50.0
2026-03-09,LOC-02,Allied Health Clinician,2,5.54,2.77,55.54,50.0
2026-05-04,LOC-02,Allied Health Clinician,2,6.050000000000001,3.0250000000000004,56.050000000000004,50.0
2026-05-25,LOC-02,Allied Health Clinician,2,4.14,2.07,48.08,50.0
2026-06-08,LOC-02,Allied Health Clinician,2,5.8100000000000005,2.9050000000000002,55.81,50.0
2026-07-27,LOC-02,Allied Health Clinician,2,5.77,2.885,41.55,50.0
2025-07-28,LOC-09,Support Worker,5,8.14,1.6280000000000001,84.12,146.0
2026-03-02,LOC-09,Support Worker,5,10.94,2.1879999999999997,140.58999999999997,134.0
2026-03-09,LOC-09,Support Worker,6,25.44,4.24,173.33999999999997,158.0
2025-08-04,LOC-10,Coordinator,1,4.8,4.8,42.8,38.0
2025-09-15,LOC-10,Coordinator,1,3.83,3.83,41.83,38.0
2025-11-10,LOC-10,Coordinator,1,0.0,0.0,35.15,38.0
2025-12-08,LOC-10,Coordinator,1,2.94,2.94,40.94,38.0
2026-02-09,LOC-10,Coordinator,1,2.4,2.4,40.4,38.0
2026-03-02,LOC-10,Coordinator,1,2.64,2.64,40.64,38.0
2026-03-30,LOC-10,Coordinator,1,5.98,5.98,43.98,38.0
2026-04-20,LOC-10,Coordinator,1,0.0,0.0,34.14,38.0
2026-05-11,LOC-10,Coordinator,1,1.85,1.85,39.85,38.0
2026-05-18,LOC-10,Coordinator,1,0.0,0.0,32.129999999999995,38.0
2026-05-25,LOC-10,Coordinator,1,0.0,0.0,24.66,38.0
2026-06-22,LOC-10,Coordinator,1,1.76,1.76,39.760000000000005,38.0
2026-07-13,LOC-10,Coordinator,1,0.0,0.0,8.23,38.0
2025-09-01,LOC-05,Support Worker,4,7.66,1.915,123.53000000000002,120.0
2025-09-22,LOC-07,Allied Health Clinician,2,5.859999999999999,2.9299999999999997,81.86000000000001,76.0
2025-10-27,LOC-07,Allied Health Clinician,2,7.5600000000000005,3.7800000000000002,83.56,76.0
2025-12-08,LOC-07,Allied Health Clinician,2,0.0,0.0,68.07,76.0
2026-01-05,LOC-07,Allied Health Clinician,2,9.55,4.775,85.55000000000001,76.0
2026-03-23,LOC-07,Allied Health Clinician,2,2.2,1.1,72.8,76.0
2026-03-30,LOC-07,Allied Health Clinician,2,3.58,1.79,75.33,76.0
2025-09-15,LOC-09,Team Leader,1,2.2,2.2,40.2,38.0
2025-10-13,LOC-09,Team Leader,1,1.97,1.97,39.97,38.0
2025-10-20,LOC-09,Team Leader,1,5.98,5.98,43.98,38.0
2025-11-03,LOC-09,Team Leader,1,1.88,1.88,39.879999999999995,38.0
2025-12-01,LOC-09,Team Leader,1,1.9,1.9,39.9,38.0
2026-01-19,LOC-09,Team Leader,1,2.32,2.32,40.32,38.0
2026-02-02,LOC-09,Team Leader,1,0.0,0.0,35.99,38.0
2026-02-16,LOC-09,Team Leader,1,0.0,0.0,25.63,38.0
2025-08-11,LOC-04,Support Worker,6,2.96,0.49333333333333335,116.60999999999999,152.0
2025-12-29,LOC-04,Support Worker,6,7.55,1.2583333333333333,137.54,152.0
2026-01-05,LOC-04,Support Worker,6,3.75,0.625,129.68,152.0
2026-04-20,LOC-04,Support Worker,6,6.46,1.0766666666666667,118.87,152.0
2026-04-27,LOC-04,Support Worker,6,2.05,0.3416666666666666,120.21000000000001,152.0
2026-05-25,LOC-04,Support Worker,6,5.88,0.98,130.49,152.0
2026-06-29,LOC-04,Support Worker,6,9.34,1.5566666666666666,125.65,152.0
2026-07-20,LOC-04,Support Worker,6,1.87,0.3116666666666667,122.78,152.0
2026-07-27,LOC-04,Support Worker,5,0.0,0.0,102.56,136.0
2025-08-25,LOC-02,Coordinator,2,0.3,0.15,48.59,54.0
2025-09-01,LOC-02,Coordinator,2,0.07,0.035,48.06,54.0
2025-11-03,LOC-02,Coordinator,2,1.79,0.895,55.76,54.0
2026-01-26,LOC-02,Coordinator,2,2.38,1.19,56.379999999999995,54.0
2026-03-23,LOC-02,Coordinator,2,4.35,2.175,58.21,54.0
2026-03-30,LOC-02,Coordinator,2,10.77,5.385,64.77,54.0
2026-04-13,LOC-02,Coordinator,2,12.23,6.115,66.22999999999999,54.0
2026-04-20,LOC-02,Coordinator,2,2.47,1.235,54.46,54.0
2026-05-11,LOC-02,Coordinator,2,13.5,6.75,67.5,54.0
2026-06-22,LOC-02,Coordinator,2,10.84,5.42,64.84,54.0
2025-09-08,LOC-04,Support Worker,4,1.97,0.4925,80.94,120.0
2025-09-15,LOC-04,Support Worker,5,2.39,0.47800000000000004,112.94000000000001,136.0
2025-12-01,LOC-04,Support Worker,5,7.609999999999999,1.5219999999999998,125.35,136.0
2026-01-12,LOC-04,Support Worker,5,8.17,1.634,123.63,136.0
2025-08-04,LOC-03,Team Leader,6,10.05,1.675,186.68,200.0
2025-09-01,LOC-03,Team Leader,6,9.1,1.5166666666666666,189.33999999999997,200.0
2025-09-08,LOC-03,Team Leader,6,10.42,1.7366666666666666,198.75,200.0
2025-09-15,LOC-03,Team Leader,6,11.719999999999999,1.9533333333333331,200.75,200.0
2025-09-29,LOC-03,Team Leader,6,13.11,2.185,205.64000000000001,200.0
2025-11-17,LOC-03,Team Leader,6,13.79,2.2983333333333333,191.82999999999998,200.0
2025-12-01,LOC-03,Team Leader,5,2.4099999999999997,0.48199999999999993,151.82999999999998,176.0
2025-12-15,LOC-03,Team Leader,5,8.51,1.702,156.72,162.0
2026-03-16,LOC-03,Team Leader,6,18.84,3.14,202.48,200.0
2026-03-30,LOC-03,Team Leader,6,10.44,1.74,190.17000000000002,200.0
2026-05-11,LOC-03,Team Leader,6,13.669999999999998,2.278333333333333,207.31000000000003,200.0
2026-05-25,LOC-03,Team Leader,6,9.59,1.5983333333333334,187.48999999999998,200.0
2026-06-01,LOC-03,Team Leader,6,6.629999999999999,1.1049999999999998,184.71,200.0
2026-07-27,LOC-03,Team Leader,6,0.0,0.0,140.73000000000002,200.0
2025-09-08,LOC-10,Allied Health Clinician,1,0.24,0.24,8.24,8.0
2025-10-27,LOC-10,Allied Health Clinician,1,1.1,1.1,9.1,8.0
2025-12-29,LOC-10,Allied Health Clinician,1,0.0,0.0,7.98,8.0
2026-01-05,LOC-10,Allied Health Clinician,1,0.0,0.0,7.84,8.0
2026-02-23,LOC-10,Allied Health Clinician,1,0.13,0.13,8.13,8.0
2026-05-04,LOC-10,Allied Health Clinician,1,0.0,0.0,7.98,8.0
2026-06-29,LOC-10,Allied Health Clinician,1,0.0,0.0,7.95,8.0
2025-07-28,LOC-09,Coordinator,2,0.0,0.0,25.39,54.0
2025-10-27,LOC-09,Coordinator,2,7.34,3.67,55.46,54.0
2025-11-24,LOC-09,Coordinator,2,1.58,0.79,53.53,54.0
2025-12-15,LOC-09,Coordinator,2,1.5,0.75,48.11,54.0
2026-01-26,LOC-09,Coordinator,2,1.59,0.795,55.589999999999996,54.0
2026-02-09,LOC-09,Coordinator,2,4.77,2.385,58.72,54.0
2026-03-02,LOC-09,Coordinator,2,3.63,1.815,57.33,54.0
2026-03-09,LOC-09,Coordinator,2,3.88,1.94,57.58,54.0
2026-05-25,LOC-09,Coordinator,2,1.48,0.74,55.3,54.0
2026-07-13,LOC-09,Coordinator,2,4.36,2.18,58.040000000000006,54.0
2025-07-28,LOC-04,Team Leader,1,0.0,0.0,15.86,38.0
2025-09-22,LOC-04,Team Leader,1,4.35,4.35,42.349999999999994,38.0
2025-10-06,LOC-04,Team Leader,1,4.16,4.16,42.16,38.0
2025-11-03,LOC-04,Team Leader,1,4.85,4.85,42.85,38.0
2025-11-17,LOC-04,Team Leader,1,2.46,2.46,40.46,38.0
2025-12-15,LOC-04,Team Leader,1,2.01,2.01,40.01,38.0
2026-02-09,LOC-04,Team Leader,1,1.89,1.89,39.89,38.0
2026-03-16,LOC-04,Team Leader,1,2.74,2.74,40.74,38.0
2026-06-08,LOC-04,Team Leader,1,3.85,3.85,41.85,38.0
2026-07-06,LOC-04,Team Leader,1,1.6,1.6,39.6,38.0
2025-07-28,LOC-06,Allied Health Clinician,1,0.0,0.0,15.89,20.0
2025-08-18,LOC-06,Allied Health Clinician,1,6.46,6.46,26.46,20.0
2025-08-25,LOC-06,Allied Health Clinician,1,6.6,6.6,26.6,20.0
2026-02-09,LOC-06,Allied Health Clinician,1,4.33,4.33,24.330000000000002,20.0
2026-02-16,LOC-06,Allied Health Clinician,1,0.0,0.0,16.27,20.0
2026-02-23,LOC-06,Allied Health Clinician,1,6.35,6.35,26.35,20.0
2026-04-13,LOC-06,Allied Health Clinician,1,8.15,8.15,28.15,20.0
2026-05-11,LOC-06,Allied Health Clinician,1,4.27,4.27,24.27,20.0
2026-05-18,LOC-06,Allied Health Clinician,1,4.08,4.08,24.08,20.0
2026-06-01,LOC-06,Allied Health Clinician,1,3.72,3.72,23.72,20.0
2026-06-22,LOC-06,Allied Health Clinician,1,10.81,10.81,30.810000000000002,20.0
2026-07-27,LOC-06,Allied Health Clinician,1,0.0,0.0,19.810000000000002,20.0
2025-08-04,LOC-01,Support Worker,2,1.92,0.96,47.95,54.0
2025-08-11,LOC-01,Support Worker,2,4.03,2.015,58.03,54.0
2025-11-10,LOC-01,Support Worker,2,1.79,0.895,54.48,54.0
2026-01-12,LOC-01,Support Worker,2,2.77,1.385,50.56999999999999,54.0
2026-01-26,LOC-01,Support Worker,2,2.3,1.15,56.3,54.0
2026-03-16,LOC-01,Support Worker,2,2.85,1.425,56.85,54.0
2026-05-18,LOC-01,Support Worker,2,4.17,2.085,58.17,54.0
2026-06-22,LOC-01,Support Worker,2,3.59,1.795,49.31999999999999,54.0
2026-06-29,LOC-01,Support Worker,2,0.71,0.355,48.46,54.0
2026-07-06,LOC-01,Support Worker,2,6.34,3.17,59.88,54.0
2025-09-01,LOC-05,Coordinator,1,0.0,0.0,15.719999999999999,30.0
2026-02-02,LOC-05,Coordinator,1,0.0,0.0,15.780000000000001,30.0
2025-07-28,LOC-06,Team Leader,1,0.0,0.0,24.61,38.0
2025-08-18,LOC-06,Team Leader,1,2.24,2.24,40.24,38.0
2025-08-25,LOC-06,Team Leader,1,1.13,1.13,39.13,38.0
2026-02-09,LOC-06,Team Leader,1,3.98,3.98,41.980000000000004,38.0
2026-02-16,LOC-06,Team Leader,1,1.62,1.62,39.620000000000005,38.0
2026-02-23,LOC-06,Team Leader,1,1.74,1.74,39.74,38.0
2026-04-13,LOC-06,Team Leader,1,6.79,6.79,44.79,38.0
2026-05-11,LOC-06,Team Leader,1,0.0,0.0,34.72,38.0
2026-05-18,LOC-06,Team Leader,1,4.02,4.02,42.02,38.0
2026-06-01,LOC-06,Team Leader,1,3.82,3.82,41.82,38.0
2026-06-22,LOC-06,Team Leader,1,6.2,6.2,44.2,38.0
2026-07-27,LOC-06,Team Leader,1,0.0,0.0,15.76,38.0
2025-08-11,LOC-08,Team Leader,2,14.64,7.32,72.64,58.0
2025-10-13,LOC-08,Team Leader,2,9.62,4.81,67.62,58.0
2025-12-29,LOC-08,Team Leader,2,9.25,4.625,67.25,58.0
2026-01-19,LOC-08,Team Leader,2,5.37,2.685,63.370000000000005,58.0
2026-03-23,LOC-08,Team Leader,1,5.69,5.69,25.69,20.0
2026-05-11,LOC-08,Team Leader,2,10.52,5.26,68.52000000000001,58.0
2026-06-15,LOC-08,Team Leader,2,10.36,5.18,68.36,58.0
2026-06-22,LOC-08,Team Leader,2,14.57,7.285,72.57,58.0
2026-07-13,LOC-08,Team Leader,2,5.53,2.765,63.53,58.0
2026-06-15,LOC-09,Coordinator,1,1.61,1.61,39.61,38.0
2026-06-22,LOC-09,Coordinator,1,7.95,7.95,45.95,38.0
2025-12-01,LOC-01,Support Worker,1,0.0,0.0,32.69,38.0
2025-12-29,LOC-01,Support Worker,1,8.68,8.68,46.68000000000001,38.0
2025-08-11,LOC-03,Registered Nurse,1,4.0,4.0,42.0,38.0
2025-08-18,LOC-03,Registered Nurse,1,4.53,4.53,42.53,38.0
2025-08-25,LOC-03,Registered Nurse,1,7.68,7.68,45.68,38.0
2025-10-06,LOC-03,Registered Nurse,1,4.88,4.88,42.879999999999995,38.0
2025-10-20,LOC-03,Registered Nurse,1,1.42,1.42,39.42,38.0
2025-11-10,LOC-03,Registered Nurse,1,0.0,0.0,24.37,38.0
2025-12-29,LOC-03,Registered Nurse,1,0.0,0.0,31.900000000000002,38.0
2026-01-05,LOC-03,Registered Nurse,1,2.14,2.14,40.14,38.0
2026-01-12,LOC-03,Registered Nurse,1,1.84,1.84,39.839999999999996,38.0
2026-02-02,LOC-03,Registered Nurse,1,1.91,1.91,39.91,38.0
2026-02-16,LOC-03,Registered Nurse,1,1.49,1.49,39.49,38.0
2026-04-20,LOC-03,Registered Nurse,1,6.98,6.98,44.980000000000004,38.0
2026-06-22,LOC-03,Registered Nurse,1,5.54,5.54,43.54,38.0
2026-07-06,LOC-03,Registered Nurse,1,4.21,4.21,42.21,38.0
2026-07-13,LOC-03,Registered Nurse,1,2.3,2.3,40.3,38.0
2026-07-20,LOC-03,Registered Nurse,1,2.01,2.01,40.01,38.0
2025-08-25,LOC-05,Registered Nurse,1,0.0,0.0,34.14,38.0
2025-09-29,LOC-05,Registered Nurse,1,4.3,4.3,42.3,38.0
2025-12-08,LOC-05,Registered Nurse,1,0.0,0.0,28.23,38.0
2026-02-23,LOC-05,Registered Nurse,1,2.33,2.33,40.33,38.0
2026-03-16,LOC-05,Registered Nurse,1,0.0,0.0,35.37,38.0
2026-03-23,LOC-05,Registered Nurse,1,1.67,1.67,39.67,38.0
2026-04-06,LOC-05,Registered Nurse,1,4.84,4.84,42.84,38.0
2026-04-13,LOC-05,Registered Nurse,1,8.31,8.31,46.31,38.0
2026-04-20,LOC-05,Registered Nurse,1,0.0,0.0,24.119999999999997,38.0
2026-05-04,LOC-05,Registered Nurse,1,5.05,5.05,43.05,38.0
2026-05-18,LOC-05,Registered Nurse,1,0.0,0.0,32.35,38.0
2026-06-08,LOC-05,Registered Nurse,1,0.0,0.0,32.08,38.0
2026-06-22,LOC-05,Registered Nurse,1,0.0,0.0,34.32,38.0
2026-07-06,LOC-05,Registered Nurse,1,0.0,0.0,32.32,38.0
2025-08-04,LOC-07,Registered Nurse,1,3.78,3.78,41.78,38.0
2025-08-18,LOC-07,Registered Nurse,1,5.69,5.69,43.69,38.0
2025-09-01,LOC-07,Registered Nurse,1,0.0,0.0,24.2,38.0
2025-10-13,LOC-07,Registered Nurse,1,3.91,3.91,41.91,38.0
2025-10-20,LOC-07,Registered Nurse,1,7.56,7.56,45.56,38.0
2025-12-01,LOC-07,Registered Nurse,1,0.0,0.0,32.0,38.0
2025-12-22,LOC-07,Registered Nurse,1,4.32,4.32,42.32,38.0
2026-03-02,LOC-07,Registered Nurse,1,3.84,3.84,41.84,38.0
2026-04-13,LOC-07,Registered Nurse,1,0.0,0.0,34.120000000000005,38.0
2025-08-11,LOC-08,Allied Health Clinician,1,0.0,0.0,8.0,20.0
2025-10-13,LOC-08,Allied Health Clinician,1,0.0,0.0,18.560000000000002,20.0
2025-12-29,LOC-08,Allied Health Clinician,1,0.0,0.0,18.6,20.0
2026-01-19,LOC-08,Allied Health Clinician,1,1.84,1.84,21.84,20.0
2026-03-23,LOC-08,Allied Health Clinician,1,0.0,0.0,16.189999999999998,20.0
2026-05-11,LOC-08,Allied Health Clinician,1,0.0,0.0,15.82,20.0
2026-06-15,LOC-08,Allied Health Clinician,1,0.0,0.0,17.830000000000002,20.0
2026-06-22,LOC-08,Allied Health Clinician,1,0.0,0.0,16.21,20.0
2026-07-13,LOC-08,Allied Health Clinician,1,0.0,0.0,17.68,20.0
2025-08-11,LOC-06,Registered Nurse,1,3.77,3.77,41.769999999999996,38.0
2025-09-08,LOC-06,Registered Nurse,1,6.25,6.25,44.25,38.0
2025-10-20,LOC-06,Registered Nurse,1,2.12,2.12,40.12,38.0
2025-10-27,LOC-06,Registered Nurse,1,1.76,1.76,39.76,38.0
2025-11-10,LOC-06,Registered Nurse,1,1.74,1.74,39.74,38.0
2025-11-17,LOC-06,Registered Nurse,1,2.57,2.57,40.57,38.0
2026-01-05,LOC-06,Registered Nurse,1,2.23,2.23,40.230000000000004,38.0
2026-01-19,LOC-06,Registered Nurse,1,2.4,2.4,40.4,38.0
2026-03-09,LOC-06,Registered Nurse,1,3.31,3.31,41.31,38.0
2026-03-23,LOC-06,Registered Nurse,1,4.93,4.93,42.93,38.0
2026-04-20,LOC-06,Registered Nurse,1,0.0,0.0,32.18,38.0
2026-06-08,LOC-06,Registered Nurse,1,3.15,3.15,41.15,38.0
2026-06-29,LOC-06,Registered Nurse,1,4.45,4.45,42.45,38.0
2026-07-13,LOC-06,Registered Nurse,1,3.81,3.81,41.81,38.0
2025-07-28,LOC-10,Support Worker,8,0.2,0.025,90.82,180.0
2025-09-01,LOC-10,Support Worker,8,19.85,2.48125,188.14,184.0
2025-09-08,LOC-10,Support Worker,9,21.13,2.3477777777777775,190.38,196.0
2025-10-27,LOC-10,Support Worker,8,31.97,3.99625,168.02,158.0
2025-11-24,LOC-10,Support Worker,8,29.449999999999996,3.6812499999999995,179.28000000000003,176.0
2025-12-15,LOC-10,Support Worker,9,31.1,3.4555555555555557,207.89999999999998,196.0
2025-12-29,LOC-10,Support Worker,9,32.39,3.598888888888889,183.97,196.0
2026-01-05,LOC-10,Support Worker,7,24.95,3.564285714285714,140.35,142.0
2026-01-19,LOC-10,Support Worker,9,39.660000000000004,4.406666666666667,201.70999999999998,196.0
2026-02-23,LOC-10,Support Worker,9,24.28,2.697777777777778,192.52,196.0
2026-05-04,LOC-10,Support Worker,7,26.090000000000003,3.7271428571428578,177.97,160.0
2026-06-15,LOC-10,Support Worker,8,42.34,5.2925,214.32,180.0
2026-06-29,LOC-10,Support Worker,8,34.589999999999996,4.3237499999999995,208.42,180.0
2025-07-28,LOC-05,Allied Health Clinician,4,0.0,0.0,51.169999999999995,138.0
2025-09-01,LOC-05,Allied Health Clinician,4,9.36,2.34,141.82999999999998,138.0
2025-09-15,LOC-05,Allied Health Clinician,4,3.83,0.9575,130.03,138.0
2025-09-22,LOC-05,Allied Health Clinician,4,5.83,1.4575,123.13999999999999,138.0
2025-10-06,LOC-05,Allied Health Clinician,4,8.17,2.0425,138.22,138.0
2025-10-13,LOC-05,Allied Health Clinician,4,7.81,1.9525,131.59,138.0
2025-11-03,LOC-05,Allied Health Clinician,4,8.78,2.195,138.97,138.0
2025-12-29,LOC-05,Allied Health Clinician,4,5.75,1.4375,124.91999999999999,138.0
2026-02-02,LOC-05,Allied Health Clinician,4,11.31,2.8275,141.57999999999998,138.0
2026-03-30,LOC-05,Allied Health Clinician,4,9.29,2.3225,135.2,138.0
2026-04-27,LOC-05,Allied Health Clinician,4,7.4,1.85,134.43,138.0
2026-05-11,LOC-05,Allied Health Clinician,4,6.57,1.6425,125.22999999999999,138.0
2026-07-13,LOC-05,Allied Health Clinician,4,0.0,0.0,98.24000000000001,138.0
2025-07-28,LOC-01,Coordinator,2,0.01,0.005,15.82,16.0
2025-08-25,LOC-01,Coordinator,2,16.04,8.02,32.04,16.0
2025-09-01,LOC-01,Coordinator,2,16.5,8.25,32.5,16.0
2025-09-22,LOC-01,Coordinator,2,15.99,7.995,31.990000000000002,16.0
2025-10-13,LOC-01,Coordinator,2,18.22,9.11,34.22,16.0
2025-12-15,LOC-01,Coordinator,2,17.44,8.72,33.44,16.0
2026-01-05,LOC-01,Coordinator,2,7.93,3.965,23.6,16.0
2026-02-16,LOC-01,Coordinator,2,15.73,7.865,31.73,16.0
2026-03-09,LOC-01,Coordinator,2,17.810000000000002,8.905000000000001,33.81,16.0
2026-03-30,LOC-01,Coordinator,2,16.95,8.475,32.95,16.0
2026-04-06,LOC-01,Coordinator,2,20.22,10.11,36.22,16.0
2026-05-25,LOC-01,Coordinator,2,18.87,9.435,34.870000000000005,16.0
2026-06-08,LOC-01,Coordinator,2,15.969999999999999,7.984999999999999,31.970000000000002,16.0
2026-07-13,LOC-01,Coordinator,2,17.07,8.535,33.07,16.0
2025-09-15,LOC-09,Support Worker,7,11.54,1.6485714285714284,149.45,178.0
2025-10-13,LOC-09,Support Worker,6,12.690000000000001,2.115,122.63,140.0
2025-10-20,LOC-09,Support Worker,7,11.32,1.6171428571428572,140.93,178.0
2025-11-03,LOC-09,Support Worker,6,9.49,1.5816666666666668,123.24000000000001,140.0
2025-12-01,LOC-09,Support Worker,7,4.05,0.5785714285714285,158.14,178.0
2026-01-19,LOC-09,Support Worker,7,22.740000000000002,3.2485714285714287,179.04,178.0
2026-02-02,LOC-09,Support Worker,7,15.879999999999999,2.2685714285714282,145.37,178.0
2026-02-16,LOC-09,Support Worker,7,11.879999999999999,1.697142857142857,149.24,178.0
2025-09-01,LOC-05,Team Leader,3,5.08,1.6933333333333334,52.56,60.0
2025-09-15,LOC-05,Team Leader,3,0.0,0.0,40.07,60.0
2025-09-22,LOC-05,Team Leader,3,0.1,0.03333333333333333,47.72,60.0
2025-10-06,LOC-05,Team Leader,3,1.54,0.5133333333333333,49.230000000000004,60.0
2025-10-13,LOC-05,Team Leader,3,0.0,0.0,57.269999999999996,60.0
2025-11-03,LOC-05,Team Leader,3,3.45,1.1500000000000001,61.58,60.0
2025-12-29,LOC-05,Team Leader,3,4.4,1.4666666666666668,60.080000000000005,60.0
2026-02-02,LOC-05,Team Leader,3,0.0,0.0,47.78,60.0
2026-03-30,LOC-05,Team Leader,3,0.0,0.0,55.53999999999999,60.0
2026-04-27,LOC-05,Team Leader,3,0.08,0.02666666666666667,55.97999999999999,60.0
2026-05-11,LOC-05,Team Leader,2,0.01,0.005,26.15,40.0
2026-07-13,LOC-05,Team Leader,3,0.59,0.19666666666666666,48.61,60.0
2025-08-04,LOC-05,Support Worker,6,3.3400000000000003,0.5566666666666668,149.78,160.0
2025-08-11,LOC-05,Support Worker,6,6.22,1.0366666666666666,142.53,160.0
2025-11-24,LOC-05,Support Worker,6,3.51,0.585,120.74999999999999,160.0
2025-12-01,LOC-05,Support Worker,6,2.69,0.4483333333333333,122.38,160.0
2025-12-15,LOC-05,Support Worker,6,6.4399999999999995,1.0733333333333333,118.6,160.0
2026-01-05,LOC-05,Support Worker,6,3.3899999999999997,0.565,138.3,160.0
2026-01-12,LOC-05,Support Worker,6,10.72,1.7866666666666668,160.67,160.0
2026-01-26,LOC-05,Support Worker,6,4.51,0.7516666666666666,147.44,160.0
2026-02-16,LOC-05,Support Worker,6,3.7199999999999998,0.62,151.47,160.0
2026-06-01,LOC-05,Support Worker,6,11.190000000000001,1.8650000000000002,159.57999999999998,160.0
2026-06-29,LOC-05,Support Worker,6,1.16,0.19333333333333333,145.78000000000003,160.0
2025-07-28,LOC-06,Support Worker,3,0.0,0.0,42.07,84.0
2025-08-18,LOC-06,Support Worker,4,26.14,6.535,148.14,122.0
2025-08-25,LOC-06,Support Worker,4,11.3,2.825,121.13999999999999,122.0
2026-02-09,LOC-06,Support Worker,4,18.35,4.5875,140.35000000000002,122.0
2026-02-16,LOC-06,Support Worker,4,15.02,3.755,124.27,122.0
2026-02-23,LOC-06,Support Worker,4,21.130000000000003,5.282500000000001,140.75,122.0
2026-04-13,LOC-06,Support Worker,4,17.04,4.26,132.87,122.0
2026-05-11,LOC-06,Support Worker,4,19.98,4.995,141.98,122.0
2026-05-18,LOC-06,Support Worker,4,24.46,6.115,146.45999999999998,122.0
2026-06-01,LOC-06,Support Worker,4,20.91,5.2275,142.91,122.0
2026-06-22,LOC-06,Support Worker,4,21.63,5.4075,137.32,122.0
2026-07-27,LOC-06,Support Worker,4,9.99,2.4975,116.91999999999999,122.0
2025-08-04,LOC-03,Support Worker,6,4.58,0.7633333333333333,92.19000000000001,112.0
2025-09-01,LOC-03,Support Worker,6,3.98,0.6633333333333333,98.15,112.0
2025-09-08,LOC-03,Support Worker,6,6.28,1.0466666666666666,101.52,112.0
2025-09-15,LOC-03,Support Worker,6,10.99,1.8316666666666668,105.53,112.0
2025-09-29,LOC-03,Support Worker,5,8.09,1.6179999999999999,84.93,88.0
2025-11-17,LOC-03,Support Worker,6,9.059999999999999,1.5099999999999998,89.42000000000002,112.0
2025-12-01,LOC-03,Support Worker,5,11.4,2.2800000000000002,87.16,88.0
2025-12-15,LOC-03,Support Worker,6,6.1,1.0166666666666666,93.03,112.0
2026-03-16,LOC-03,Support Worker,5,4.02,0.8039999999999999,64.1,88.0
2026-03-30,LOC-03,Support Worker,6,8.65,1.4416666666666667,100.65,112.0
2026-05-11,LOC-03,Support Worker,6,3.95,0.6583333333333333,97.54,112.0
2026-05-25,LOC-03,Support Worker,6,4.33,0.7216666666666667,82.14,112.0
2026-06-01,LOC-03,Support Worker,6,3.65,0.6083333333333333,89.27,112.0
2026-07-27,LOC-03,Support Worker,6,6.01,1.0016666666666667,65.35,112.0
2025-09-22,LOC-07,Support Worker,7,4.29,0.6128571428571429,108.15,140.0
2025-10-27,LOC-07,Support Worker,7,14.219999999999999,2.031428571428571,121.67000000000002,140.0
2025-12-08,LOC-07,Support Worker,6,11.95,1.9916666666666665,100.84,124.0
2026-01-05,LOC-07,Support Worker,5,11.94,2.388,92.41,94.0
2026-03-23,LOC-07,Support Worker,7,12.120000000000001,1.7314285714285715,112.11000000000001,140.0
2026-03-30,LOC-07,Support Worker,6,6.4,1.0666666666666667,108.36000000000001,132.0
2025-07-28,LOC-05,Team Leader,1,0.0,0.0,18.11,24.0
2025-08-11,LOC-08,Support Worker,10,37.31,3.7310000000000003,314.82,284.0
2025-10-13,LOC-08,Support Worker,10,29.259999999999998,2.9259999999999997,293.27,284.0
